feature	Bacteria.Actinobacteria.Actinobacteria.Bifidobacteriales.Bifidobacteriaceae	Bacteria.Actinobacteria.Actinobacteria.Corynebacteriales.Segniliparaceae	Bacteria.Actinobacteria.Actinobacteria.Micrococcales.Cellulomonadaceae	Bacteria.Actinobacteria.Actinobacteria.Propionibacteriales.Propionibacteriaceae	Bacteria.Actinobacteria.Actinobacteria.Streptomycetales.Streptomycetaceae	Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales.Atopobiaceae	Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales.Coriobacteriaceae	Bacteria.Actinobacteria.Coriobacteriia.Eggerthellales.Eggerthellaceae	Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Bacteroidaceae	Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Barnesiellaceae	Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Muribaculaceae	Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Odoribacteraceae	Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Porphyromonadaceae	Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Prevotellaceae	Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Rikenellaceae	Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Tannerellaceae	Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.missing	Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.unassigned	Bacteria.Candidatus.Melainabacteria.unassigned.Vampirovibrionales.unassigned	Bacteria.Cyanobacteria.Gloeobacteria.Gloeobacterales.Gloeobacteraceae	Bacteria.Cyanobacteria.unassigned.Oscillatoriales.Oscillatoriaceae	Bacteria.Deferribacteres.Deferribacteres.Deferribacterales.Deferribacteraceae	Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae	Bacteria.Firmicutes.Bacilli.Bacillales.Listeriaceae	Bacteria.Firmicutes.Bacilli.Bacillales.Paenibacillaceae	Bacteria.Firmicutes.Bacilli.Bacillales.Planococcaceae	Bacteria.Firmicutes.Bacilli.Bacillales.Staphylococcaceae	Bacteria.Firmicutes.Bacilli.Bacillales.Thermoactinomycetaceae	Bacteria.Firmicutes.Bacilli.Lactobacillales.Enterococcaceae	Bacteria.Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae	Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae	Bacteria.Firmicutes.Clostridia.Clostridiales.Caldicoprobacteraceae	Bacteria.Firmicutes.Clostridia.Clostridiales.Catabacteriaceae	Bacteria.Firmicutes.Clostridia.Clostridiales.Christensenellaceae	Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae	Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiales.Family.XII..Incertae.Sedis	Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiales.Family.XIII..Incertae.Sedis	Bacteria.Firmicutes.Clostridia.Clostridiales.Defluviitaleaceae	Bacteria.Firmicutes.Clostridia.Clostridiales.Eubacteriaceae	Bacteria.Firmicutes.Clostridia.Clostridiales.Gracilibacteraceae	Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae	Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae	Bacteria.Firmicutes.Clostridia.Clostridiales.Oscillospiraceae	Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae	Bacteria.Firmicutes.Clostridia.Clostridiales.Peptostreptococcaceae	Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae	Bacteria.Firmicutes.Clostridia.Clostridiales.Vallitaleaceae	Bacteria.Firmicutes.Clostridia.Clostridiales.missing	Bacteria.Firmicutes.Clostridia.Clostridiales.unassigned	Bacteria.Firmicutes.Clostridia.Thermoanaerobacterales.Thermoanaerobacterales.Family.IV..Incertae.Sedis	Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae	Bacteria.Firmicutes.Negativicutes.Acidaminococcales.Acidaminococcaceae	Bacteria.Firmicutes.Negativicutes.Selenomonadales.Selenomonadaceae	Bacteria.Firmicutes.Negativicutes.Selenomonadales.Sporomusaceae	Bacteria.Firmicutes.Negativicutes.Veillonellales.Veillonellaceae	Bacteria.Firmicutes.Tissierellia.Tissierellales.Gottschalkiaceae	Bacteria.Firmicutes.unassigned.unassigned.unassigned	Bacteria.Fusobacteria.Fusobacteriia.Fusobacteriales.Fusobacteriaceae	Bacteria.Lentisphaerae.Lentisphaeria.Victivallales.Victivallaceae	Bacteria.Lentisphaerae.Lentisphaeria.Victivallales.unassigned	Bacteria.Proteobacteria.Alphaproteobacteria.Caulobacterales.Caulobacteraceae	Bacteria.Proteobacteria.Alphaproteobacteria.Kiloniellales.Kiloniellaceae	Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Aurantimonadaceae	Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Cohaesibacteraceae	Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Methylocystaceae	Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Rhizobiaceae	Bacteria.Proteobacteria.Alphaproteobacteria.Rhodobacterales.Rhodobacteraceae	Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Acetobacteraceae	Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae	Bacteria.Proteobacteria.Alphaproteobacteria.Sneathiellales.Sneathiellaceae	Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Oxalobacteraceae	Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Sutterellaceae	Bacteria.Proteobacteria.Deltaproteobacteria.Bradymonadales.unassigned	Bacteria.Proteobacteria.Deltaproteobacteria.Desulfobacterales.Desulfobacteraceae	Bacteria.Proteobacteria.Deltaproteobacteria.Desulfovibrionales.Desulfovibrionaceae	Bacteria.Proteobacteria.Epsilonproteobacteria.Campylobacterales.Campylobacteraceae	Bacteria.Proteobacteria.Gammaproteobacteria.Aeromonadales.Succinivibrionaceae	Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae	Bacteria.Proteobacteria.Gammaproteobacteria.Pasteurellales.Pasteurellaceae	Bacteria.Proteobacteria.Gammaproteobacteria.Pseudomonadales.Pseudomonadaceae	Bacteria.Synergistetes.Synergistia.Synergistales.Synergistaceae	Bacteria.Tenericutes.Mollicutes.Acholeplasmatales.Acholeplasmataceae	Bacteria.Tenericutes.Mollicutes.Anaeroplasmatales.Anaeroplasmataceae	Bacteria.Tenericutes.Mollicutes.Mycoplasmatales.Mycoplasmataceae	Bacteria.Verrucomicrobia.Verrucomicrobiae.Verrucomicrobiales.Akkermansiaceae
PRMT_CO2_canis_ONT_20240807_bc02	78.5282541982728	0	0	0	0	0	772.397604734755	171.390024810581	1934.05553373845	0	0	0	0	322.391714850652	0	327.53413466825	318.162635438647	2055.51720671554	108.195773425002	0	0	72.1305156172534	344.418420619665	135.204844293281	0	0	159.312021195714	784.142294764329	11583.2621138262	50339.2072347523	166769.570791123	0	0	186.334949899563	7611.55508673976	0	23336.610409347	0	87.1599199220217	0	1165.60656614214	220157.37716445	982.226447073749	2969.3422310002	158403.374300189	38278.8692766338	0	154.901006299212	511.694496590156	0	10809.8006277709	16123.7035517855	28759.7532631928	0	1227.47699761566	0	0	10850.6923657887	0	0	0	54.0874121091098	0	0	0	0	0	0	99.1899335775535	0	0	2605.71487667328	0	0	0	171.280042166249	1298.34928111056	1619.91999520269	0	0	0	0	193.348238573539	0	0
PRMT_CO3_canis_ONT_20240807_bc03	48.2081361696012	0	0	0	0	0	772.549065313356	150.273320763041	2497.30183220744	0	0	0	0	404.089827012986	0	417.776996412614	324.847551609256	2396.41645497351	138.251478091844	0	0	45.0820037256014	228.170649057863	138.315663508463	0	0	129.235077599055	887.287115717883	10108.3194393169	47072.8208169019	145056.270271193	0	0	204.446778703011	7955.33149441156	0	25229.8017477934	0	72.1579674564989	0	1394.75650439238	220375.294098724	1463.92436840821	3287.97471939115	187365.34163348	49194.5539617618	0	226.407352717102	832.766030517356	0	10403.5919128298	22988.1035032254	37481.2817252819	0	1349.51098966724	0	0	14350.067279019	0	0	0	120.213343232038	0	0	0	0	0	0	84.1584069906878	0	0	3389.14467402986	0	0	0	141.367814939895	1003.82478541384	1855.46092887286	0	0	0	0	234.426419373127	0	0
PRMT_CP1_canis_PB_20240807_bc31	2608.79210570379	0	0	0	0	0	7291.29374982359	567.473449793957	3649.443016806	0	0	51.093165757639	0	646.12579498403	0	599.512264232545	632.753184758508	3419.7211335938	150.273985068371	0	0	57.1041142822796	707.383231788724	252.085145571507	0	0	300.567728200491	810.886951320647	12043.8994462594	53682.6310329378	168405.630402254	0	0	243.444362830011	8914.64732614472	0	28095.5859688514	0	48.1520373886175	0	1638.28518965717	255406.874152895	1367.52416552021	6927.60970612586	195562.422206382	45392.578080898	0	140.226643353206	564.934502269109	0	7391.89302685557	19227.6363415195	34358.2937967427	0	1995.63943394128	0	0	5367.7946363724	0	0	0	0	0	0	0	0	0	0	144.263025555233	0	0	7838.17027707125	0	0	0	106.340608294415	450.821954860102	979.786648401236	0	39.0712360878755	0	0	123.225336238585	0	33.0602766897408
PRMT_CP2_canis_PB_20240807_bc32	5299.72276962083	0	0	42.0445394843734	0	108.114530102674	13263.5612370685	1029.983413144	6358.20415887359	0	54.1086011540295	75.0795351562631	0	1004.24784224758	30.0318139174096	1117.18232617571	965.171403848502	5851.84428871109	202.471095136532	0	0	153.162250978789	1078.14531991469	441.834501126526	0	69.0731720100421	514.18132625694	1835.20073213623	24728.4324860489	108154.046302346	344469.635786199	0	0	402.596160347746	18460.9063888421	0	54285.1868960676	0	339.172140455656	0	2780.64888826377	501215.750903172	2477.22285798884	12490.2311754876	353280.482602531	79451.8694071186	0	366.674071109904	1210.61618980947	0	16330.4436538807	32056.629498269	57577.1302908691	0	2935.04618202567	0	0	10466.0899468845	0	0	0	97.697998490625	0	0	0	0	0	0	184.601052333025	0	0	13399.8964870176	0	0	69.0731720100421	261.644175906872	1099.01251381602	1640.32289341579	0	60.0636278348192	0	0	255.426395126915	0	0
PRMT_CP3_canis_PB_20240807_bc33	2517.76167320484	0	0	33.0508957504657	0	0	8232.6600552205	529.307620330547	4849.81945120482	0	0	39.0601495232776	0	860.409195426637	0	973.488676566662	679.988253745859	5061.97411988096	174.268359411546	0	0	129.198956115457	222.753884002431	96.1480399348839	0	0	124.468399876345	984.266856833901	12295.8249301114	58248.7146253183	170928.524916526	0	0	243.536488767282	10711.7146023321	0	33423.7863401692	0	30.0462688964495	0	2051.16759233557	294784.489538341	1766.15820872962	8185.46439644635	244562.029348614	59515.8774516596	0	174.677666803756	994.149075265219	0	9235.95771718377	26731.0128802851	46468.5754754115	0	1305.60793529586	0	0	8178.59014437627	0	0	0	92.2762570734351	0	0	0	0	0	0	169.12628207455	0	0	10835.8014159711	0	0	0	177.261866454719	570.879166232764	704.324199358539	0	51.0786570689015	0	0	156.240601334169	0	0
PRMT_LM1_canis_MONT_20240807_bc16	2303.08527585741	0	0	48.1011284032422	0	0	13206.6555502121	1331.81769955096	3385.27153588681	0	61.1398434085271	0	0	541.207491434344	0	565.183904583684	473.571595452187	3727.43552504145	135.284423634119	0	0	63.1327310292554	141.297492411827	72.1517342969801	0	0	87.2470603953462	873.064449010093	9068.43660054051	44702.789310017	136627.079249397	0	0	189.399408169061	7582.99561164299	0	22035.4563231894	0	0	0	1384.94039376943	210124.873182067	1045.42130048472	5573.94492371016	154968.410038565	36449.3883093005	0	117.257835694973	543.968195386227	0	2788.53622073375	16217.9507234238	28097.2098554746	0	937.954006899208	0	0	3454.26413428499	0	0	0	60.1251024993731	0	0	0	0	0	0	120.254129012785	0	0	4596.66408280477	0	0	0	147.444172516501	147.309705734929	390.815708118703	0	0	0	0	54.1136226508956	0	0
PRMT_LM2_canis_MONT_20240807_bc17	6683.15003639692	0	57.0559685671482	105.103099992115	0	72.0897950543443	35007.4243491766	3814.6560012827	7983.38483080711	0	117.030173912863	96.0952927719	0	1460.10881298365	36.0353485687251	1488.66159574569	1437.98330748505	8264.07324914498	252.329202849884	0	0	126.123719990538	1265.00890002352	516.482016517393	0	72.0706971374503	519.911534723932	1889.81816210433	28005.2674477565	130164.991347131	407765.78948562	0	0	481.389923181464	20915.2812231023	0	61068.8933288293	0	377.408740617211	0	3476.96583784919	585800.913594991	2874.11662759253	14624.2424137107	398311.106732024	95204.6035967944	0	344.234720844847	1185.24622251066	0	8458.20326420335	39398.244366323	67426.3546460979	0	3617.01616640636	0	0	8179.57954415955	0	0	0	177.514950089303	0	0	0	71.7295651731777	0	87.0808939123617	321.315170290257	0	0	11456.3181337215	0	0	57.0559685671482	319.260681741387	423.41534568252	1636.50687167865	0	90.0883714218129	0	0	159.156122854089	0	45.0441857109064
PRMT_LM3_canis_MONT_20240807_bc18	4645.47949484791	0	0	84.0941805497569	0	0	28906.846891298	2874.42640568768	9429.29918579367	0	124.011217207157	99.1109985050706	0	1507.61160315929	0	1610.03115389637	1328.93785081034	9527.529089057	294.276304408432	0	0	168.188361099514	765.954571393021	293.984886014286	0	0	322.253532330389	1713.21331124291	19868.081335691	99616.4138681785	296977.050670519	0	0	458.070562859351	17925.260226424	0	55804.7151294235	0	318.312301066119	0	3172.59652956984	490244.600343691	3069.6655602584	13385.866861252	394433.9878267	102407.455156247	0	334.337353840015	1594.39452901486	0	6773.29794787951	46871.0649099709	78826.3415795604	0	2861.79394314948	0	0	8760.81159512254	0	0	0	180.627596453128	0	0	0	71.0091654996949	0	62.5029239572173	469.738206597643	0	0	13191.2208891678	0	0	78.0874533676314	243.046272865132	348.390161625782	1444.25714086795	0	60.0672718212549	0	0	177.211987429239	0	0
PRMT_HM1_human_MONT_20240807_bc28	22932.297258737	0	0	0	0	0	4490.52320810419	1208.13049597042	51722.324828411	8875.88789870147	0	1296.9413818095	0	0	12189.9851602739	0	81639.0443998659	0	276.15824960256	0	0	0	835.521120887039	291.177284283614	0	0	282.227384535025	1021.0383011406	357.70141800355	639.88085785648	1178.98256056123	0	125.393332484129	596.935803940376	11382.2452890454	0	1651.09126142119	0	8198.97711742615	0	2354.99943383561	762547.714937987	4753.37349210313	0	1085.93190227448	214270.441976481	0	8862.19227762293	3605.87763195225	0	369.266613737975	30035.9983402639	294.078484162865	0	1332.08847092383	0	0	171.098043372474	0	0	0	0	63.2337008404223	457.759927149387	144.101265830322	264.488468260811	0	0	720.86549276357	63.5332991502825	0	2002.14732825873	0	0	426.244248401598	0	0	785.973750156019	0	0	0	0	0	0	0
PRMT_HM2_human_MONT_20240807_bc29	13719.8555306121	0	0	0	0	0	4137.57033123712	1119.96946168188	31560.3929788756	5569.8024457923	0	916.133058484465	0	0	7878.79332493696	0	52294.7476293908	0	230.724120303161	0	0	0	427.535740953356	168.144974485169	0	0	210.181224369521	749.727887479887	198.171211575215	304.920352308402	564.474416386614	0	81.498649519924	463.255328356952	7551.21871831483	0	1532.14585326972	0	6119.35392845843	0	1370.58850346276	537312.554098604	2957.92686414926	0	561.481006126345	145275.344986476	0	5400.28742382152	2709.80046789002	0	258.030251159337	19565.2478237164	105.09061218476	0	810.758333352049	0	0	72.06213406955	0	0	0	0	37.922218830904	375.890283361553	152.995156449448	241.686249517269	0	0	492.511221646731	56.1650622948377	0	1411.21679219535	0	0	360.31067034775	0	0	480.414294618356	0	0	0	0	0	0	0
PRMT_HM3_human_MONT_20240807_bc30	12542.556643024	0	0	0	0	0	1957.64838236916	832.496849668956	37124.5480352113	6212.20376545294	0	1050.88044667337	0	0	8608.20946461352	0	61775.2348818756	0	168.033974513202	0	0	0	888.781441764105	345.289271657855	0	0	391.098838099314	695.397995889718	405.914758135909	609.510776907068	1065.87868464008	0	124.196415012434	436.388802543522	7172.89765196201	0	1366.17420602001	0	5054.34359344259	0	1542.75572199736	465153.909313554	3234.60636295586	0	1219.18868953124	138578.323883903	0	5496.96632580362	2685.75036136081	0	195.163757296059	20958.5659601744	225.188667129993	0	1501.33088899346	0	0	126.105653592796	0	0	0	0	54.8731325373917	437.358625251417	220.864908510161	230.097713870593	0	0	625.991061356168	46.167930686755	0	1657.38859007675	0	0	549.460347797184	0	0	948.913932155433	0	54.0452801111984	0	0	0	0	30.0251556173325
PRMT_HO1_human_ONT_20240807_bc13	252.080453803882	0	0	0	0	0	1065.29211136811	1218.36383395144	74024.4250713214	10595.904702596	0	1362.37357341161	0	0	14189.7438108975	0	95457.0171416277	0	651.092558297706	0	0	0	1083.36070083589	459.124253347837	0	0	498.526291475779	2386.87837896532	585.158900312886	959.588128677218	1870.28408265134	0	187.675685040587	1132.5304472972	27981.413574121	0	3154.5161252074	0	21008.0034290561	0	5569.5849458077	1664777.9162117	12186.8783443687	56.6868129544668	1605.30976513168	543245.026721335	0	24628.5678758599	8121.04231351218	0	1166.38196097759	72670.1284892105	312.085576338396	63.2568525426555	1939.55630606741	41.2786297729554	0	192.054408739813	0	0	0	48.8678277018498	55.510646626551	707.693819821801	387.637118327502	456.409783022378	0	0	1149.15902800197	90.5156736947197	0	2496.68457119216	0	0	216.059848402317	0	0	1146.18620987189	0	66.0181026763334	0	0	0	0	30.0082284892425
PRMT_HO2_human_ONT_20240807_bc14	192.017932236821	0	0	0	0	0	403.072305740818	596.680803779649	27805.8875025689	3836.88194239384	0	609.448043242323	0	0	5533.14686302529	0	37259.4531227231	0	279.205261189833	0	0	0	684.772091323969	297.218681774372	0	0	248.288267465326	1457.13498847619	323.430085135896	526.276638673185	1047.77972152732	0	84.2185064422004	459.709396019892	10408.313953866	0	1751.68676178666	0	7982.37815187505	0	1968.23520740899	641843.876131235	4143.39895304125	0	1180.2304145974	195978.143580027	0	7964.60793411735	3041.28986528585	0	522.452884172453	24230.5716428331	231.169947436743	0	1322.40870501682	0	0	111.081663054049	0	0	0	0	0	375.34442883356	159.996546246084	207.404357235565	0	0	465.283226536392	55.9006342765675	0	795.584884037691	0	0	57.0419350817938	0	0	840.592546223118	0	60.2397899665782	0	0	0	0	0
PRMT_HO3_human_ONT_20240807_bc15	175.638424005041	0	0	0	0	0	510.262319024644	828.255571143403	48115.3502174637	6726.45815912745	0	1023.5197879361	0	0	9634.95322052967	0	65430.0880623408	0	441.682310459415	0	0	0	708.366667476029	258.373018389175	0	0	345.39710366666	1420.65281022407	328.111638064378	444.228372584792	1124.72334582434	0	83.9057085356518	721.188271039461	15694.3661060297	0	1971.34904771101	0	10696.6270988377	0	2897.40416532359	866630.947862774	7344.48623571282	0	994.05247280723	305760.898219038	0	12299.9520095355	5209.60889291621	0	621.359444181542	43142.7413659389	189.155084966989	61.5877901976148	1137.61758075669	0	0	99.0509506898724	0	0	0	51.026189005182	44.4904305732686	597.047637288996	312.575228720232	360.024866336163	0	0	945.818131661391	96.2550449898253	0	1482.76227456351	0	0	153.078695707391	0	0	648.403163296528	0	54.0277749555499	0	0	0	0	36.0185166370333
PRMT_HP1_human_PB_20240807_bc43	18516.1206655467	33.4477188765243	0	0	0	0	2709.23930208159	991.996040405254	43678.6226645411	7174.49539449471	0	1023.91911701675	0	0	9299.31560157556	0	60788.9729130944	0	111.099358092458	0	0	0	732.663501897742	273.246220305282	0	0	298.476017339505	778.575089623251	395.451692178315	456.408290344276	795.7570687368	0	81.9787411515404	404.191548971463	8847.07681823937	0	1148.8265031403	0	5555.38941764604	0	1535.79771458463	517711.71445676	3042.42273115604	0	865.108610858865	140906.442473337	0	5755.98891267011	2434.63806685449	0	510.425020706972	19622.1435035729	186.166507975698	0	1114.02548074701	0	0	111.099358092458	0	0	0	0	0	179.029009977109	124.012318977448	0	0	0	207.415181199982	0	0	2645.36579674237	0	0	186.166491938714	0	0	636.548501012449	0	0	0	0	0	0	36.0375734777106
PRMT_HP2_human_PB_20240807_bc44	9603.58442324607	0	0	0	0	0	1724.16241947074	751.049369861058	22754.1377344652	3826.77525645963	0	594.745921698956	0	0	4917.16703948142	0	33573.4425080327	0	102.128087564467	0	0	0	347.731878527593	152.818288480425	0	0	168.21096775324	507.51844293624	171.214735040573	228.676779259109	381.478444726098	0	55.013042509492	287.400306442033	5180.45300792559	0	871.222663319382	0	3533.23987439787	0	855.313337064501	320342.675172089	1631.21924527829	0	457.490684080965	82630.0172040696	0	3041.27438791039	1370.58814113339	0	276.347790624018	10687.8271624446	69.0866474700808	0	630.786837915265	0	0	39.0489746570022	0	0	0	0	0	95.0044396799696	0	0	0	0	193.357219325585	0	0	1528.9175461857	0	0	195.244873285011	0	0	408.512359471646	0	33.0414400943865	0	0	0	0	0
PRMT_HP3_human_PB_20240807_bc45	24855.0991644399	0	0	0	0	0	4214.08204536381	1799.79418426588	79466.551315992	13368.44635704	0	1941.86238038948	0	0	17840.5942330863	0	117466.901007444	0	261.178520631176	0	0	0	888.436946371242	363.175066087914	0	0	393.206892797558	1264.90880481315	486.052704951994	707.807600261062	1044.08513706073	0	148.969356294487	558.784698668677	13427.7113099633	70.7360727850852	1824.62731528253	0	7898.41777127392	0	2206.19602258815	739936.534158753	4977.25773466481	34.1783659028638	1409.89172574287	223251.012338122	0	8457.98960791379	3881.60129959021	0	816.622861005866	33034.2472829026	282.136048043729	0	1578.39228463461	0	0	141.068024021864	0	0	0	0	35.3109358495399	360.768370279436	134.091944239402	215.485436998751	0	0	430.540036926088	57.398124068195	0	5477.6413582958	0	0	606.292358562056	0	0	946.905502015596	0	60.0289463922828	0	0	0	0	30.0144731961414
