sample	time_bin	bases
TOTI_ZYMO_LSK114	79	456739
TOTI_ZYMO_LSK114	80	535289
TOTI_ZYMO_LSK114	81	499242
TOTI_ZYMO_LSK114	82	523611
TOTI_ZYMO_LSK114	83	526429
TOTI_ZYMO_LSK114	84	486089
TOTI_ZYMO_LSK114	85	543883
TOTI_ZYMO_LSK114	86	563023
TOTI_ZYMO_LSK114	87	503692
TOTI_ZYMO_LSK114	88	494379
TOTI_ZYMO_LSK114	89	490008
TOTI_ZYMO_LSK114	90	475990
TOTI_ZYMO_LSK114	91	200856
TOTI_ZYMO_LSK114	94	81592
TOTI_ZYMO_LSK114	95	184022
TOTI_ZYMO_LSK114	96	532734
TOTI_ZYMO_LSK114	97	571967
TOTI_ZYMO_LSK114	98	496786
TOTI_ZYMO_LSK114	99	539733
TOTI_ZYMO_LSK114	100	587476
TOTI_ZYMO_LSK114	101	559353
TOTI_ZYMO_LSK114	102	528646
TOTI_ZYMO_LSK114	103	563167
TOTI_ZYMO_LSK114	104	659730
TOTI_ZYMO_LSK114	105	486027
TOTI_ZYMO_LSK114	106	537447
TOTI_ZYMO_LSK114	107	511951
TOTI_ZYMO_LSK114	108	521272
TOTI_ZYMO_LSK114	109	536973
TOTI_ZYMO_LSK114	110	492317
TOTI_ZYMO_LSK114	111	489399
TOTI_ZYMO_LSK114	112	511924
TOTI_ZYMO_LSK114	113	517700
TOTI_ZYMO_LSK114	114	542939
TOTI_ZYMO_LSK114	115	491777
TOTI_ZYMO_LSK114	116	518711
TOTI_ZYMO_LSK114	117	484380
TOTI_ZYMO_LSK114	118	465849
TOTI_ZYMO_LSK114	119	538872
TOTI_ZYMO_LSK114	120	489505
TOTI_ZYMO_LSK114	121	515631
TOTI_ZYMO_LSK114	122	517851
TOTI_ZYMO_LSK114	123	508890
TOTI_ZYMO_LSK114	124	545051
TOTI_ZYMO_LSK114	125	536332
TOTI_ZYMO_LSK114	126	526788
TOTI_ZYMO_LSK114	127	505019
TOTI_ZYMO_LSK114	128	543030
TOTI_ZYMO_LSK114	129	496230
TOTI_ZYMO_LSK114	130	543460
TOTI_ZYMO_LSK114	131	520626
TOTI_ZYMO_LSK114	132	567757
TOTI_ZYMO_LSK114	133	589735
TOTI_ZYMO_LSK114	134	497114
TOTI_ZYMO_LSK114	135	514253
TOTI_ZYMO_LSK114	136	538222
TOTI_ZYMO_LSK114	137	514296
TOTI_ZYMO_LSK114	138	546986
TOTI_ZYMO_LSK114	139	520682
TOTI_ZYMO_LSK114	140	471918
TOTI_ZYMO_LSK114	141	474197
TOTI_ZYMO_LSK114	142	461663
TOTI_ZYMO_LSK114	143	483117
TOTI_ZYMO_LSK114	144	479478
TOTI_ZYMO_LSK114	145	485309
TOTI_ZYMO_LSK114	146	492018
TOTI_ZYMO_LSK114	147	514557
TOTI_ZYMO_LSK114	148	461694
TOTI_ZYMO_LSK114	149	501162
TOTI_ZYMO_LSK114	150	445838
TOTI_ZYMO_LSK114	151	478538
TOTI_ZYMO_LSK114	152	463784
TOTI_ZYMO_LSK114	153	465101
TOTI_ZYMO_LSK114	154	469024
TOTI_ZYMO_LSK114	155	461927
TOTI_ZYMO_LSK114	156	452655
TOTI_ZYMO_LSK114	157	422269
TOTI_ZYMO_LSK114	158	441832
TOTI_ZYMO_LSK114	159	458424
TOTI_ZYMO_LSK114	160	441449
TOTI_ZYMO_LSK114	161	474443
TOTI_ZYMO_LSK114	162	468900
TOTI_ZYMO_LSK114	163	442391
TOTI_ZYMO_LSK114	164	445977
TOTI_ZYMO_LSK114	165	536380
TOTI_ZYMO_LSK114	166	435984
TOTI_ZYMO_LSK114	167	407447
TOTI_ZYMO_LSK114	168	483881
TOTI_ZYMO_LSK114	169	443912
TOTI_ZYMO_LSK114	170	453656
TOTI_ZYMO_LSK114	171	444742
TOTI_ZYMO_LSK114	172	439914
TOTI_ZYMO_LSK114	173	492821
TOTI_ZYMO_LSK114	174	444710
TOTI_ZYMO_LSK114	175	456883
TOTI_ZYMO_LSK114	176	405388
TOTI_ZYMO_LSK114	177	472363
TOTI_ZYMO_LSK114	178	407791
TOTI_ZYMO_LSK114	179	460470
TOTI_ZYMO_LSK114	180	415935
TOTI_ZYMO_LSK114	181	387590
TOTI_ZYMO_LSK114	182	457138
TOTI_ZYMO_LSK114	183	446332
TOTI_ZYMO_LSK114	184	452081
TOTI_ZYMO_LSK114	185	298457
TOTI_ZYMO_LSK114	188	67479
TOTI_ZYMO_LSK114	189	6414
TOTI_ZYMO_LSK114	190	394182
TOTI_ZYMO_LSK114	191	561961
TOTI_ZYMO_LSK114	192	505520
TOTI_ZYMO_LSK114	193	432152
TOTI_ZYMO_LSK114	194	448356
TOTI_ZYMO_LSK114	195	453761
TOTI_ZYMO_LSK114	196	505534
TOTI_ZYMO_LSK114	197	537041
TOTI_ZYMO_LSK114	198	591572
TOTI_ZYMO_LSK114	199	486453
TOTI_ZYMO_LSK114	200	445137
TOTI_ZYMO_LSK114	201	483883
TOTI_ZYMO_LSK114	202	477010
TOTI_ZYMO_LSK114	203	436622
TOTI_ZYMO_LSK114	204	438840
TOTI_ZYMO_LSK114	205	442773
TOTI_ZYMO_LSK114	206	441859
TOTI_ZYMO_LSK114	207	446833
TOTI_ZYMO_LSK114	208	409732
TOTI_ZYMO_LSK114	209	437654
TOTI_ZYMO_LSK114	210	439410
TOTI_ZYMO_LSK114	211	408244
TOTI_ZYMO_LSK114	212	424709
TOTI_ZYMO_LSK114	213	438499
TOTI_ZYMO_LSK114	214	421222
TOTI_ZYMO_LSK114	215	395626
TOTI_ZYMO_LSK114	216	421979
TOTI_ZYMO_LSK114	217	418831
TOTI_ZYMO_LSK114	218	428368
TOTI_ZYMO_LSK114	219	397137
TOTI_ZYMO_LSK114	220	447168
TOTI_ZYMO_LSK114	221	433186
TOTI_ZYMO_LSK114	222	422645
TOTI_ZYMO_LSK114	223	395561
TOTI_ZYMO_LSK114	224	392843
TOTI_ZYMO_LSK114	225	386083
TOTI_ZYMO_LSK114	226	403129
TOTI_ZYMO_LSK114	227	410157
TOTI_ZYMO_LSK114	228	426557
TOTI_ZYMO_LSK114	229	377635
TOTI_ZYMO_LSK114	230	389078
TOTI_ZYMO_LSK114	231	406512
TOTI_ZYMO_LSK114	232	412344
TOTI_ZYMO_LSK114	233	427703
TOTI_ZYMO_LSK114	234	409250
TOTI_ZYMO_LSK114	235	427773
TOTI_ZYMO_LSK114	236	452654
TOTI_ZYMO_LSK114	237	410016
TOTI_ZYMO_LSK114	238	454966
TOTI_ZYMO_LSK114	239	439023
TOTI_ZYMO_LSK114	240	457295
TOTI_ZYMO_LSK114	241	414370
TOTI_ZYMO_LSK114	242	444841
TOTI_ZYMO_LSK114	243	458404
TOTI_ZYMO_LSK114	244	455327
TOTI_ZYMO_LSK114	245	421998
TOTI_ZYMO_LSK114	246	432121
TOTI_ZYMO_LSK114	247	450910
TOTI_ZYMO_LSK114	248	439580
TOTI_ZYMO_LSK114	249	456157
TOTI_ZYMO_LSK114	250	386689
TOTI_ZYMO_LSK114	251	415711
TOTI_ZYMO_LSK114	252	423963
TOTI_ZYMO_LSK114	253	402756
TOTI_ZYMO_LSK114	254	400823
TOTI_ZYMO_LSK114	255	400319
TOTI_ZYMO_LSK114	256	429142
TOTI_ZYMO_LSK114	257	400724
TOTI_ZYMO_LSK114	258	372602
TOTI_ZYMO_LSK114	259	402714
TOTI_ZYMO_LSK114	260	398877
TOTI_ZYMO_LSK114	261	417379
TOTI_ZYMO_LSK114	262	352628
TOTI_ZYMO_LSK114	263	364357
TOTI_ZYMO_LSK114	264	373835
TOTI_ZYMO_LSK114	265	352587
TOTI_ZYMO_LSK114	266	422961
TOTI_ZYMO_LSK114	267	332925
TOTI_ZYMO_LSK114	268	386914
TOTI_ZYMO_LSK114	269	328563
TOTI_ZYMO_LSK114	270	361813
TOTI_ZYMO_LSK114	271	351520
TOTI_ZYMO_LSK114	272	328612
TOTI_ZYMO_LSK114	273	340215
TOTI_ZYMO_LSK114	274	361123
TOTI_ZYMO_LSK114	275	320516
TOTI_ZYMO_LSK114	276	367905
TOTI_ZYMO_LSK114	277	378989
TOTI_ZYMO_LSK114	278	386970
TOTI_ZYMO_LSK114	279	381384
TOTI_ZYMO_LSK114	280	81436
TOTI_ZYMO_LSK114	283	50191
TOTI_ZYMO_LSK114	284	143295
TOTI_ZYMO_LSK114	285	372767
TOTI_ZYMO_LSK114	286	390692
TOTI_ZYMO_LSK114	287	385981
TOTI_ZYMO_LSK114	288	453581
TOTI_ZYMO_LSK114	289	348550
TOTI_ZYMO_LSK114	290	351814
TOTI_ZYMO_LSK114	291	341400
TOTI_ZYMO_LSK114	292	355771
TOTI_ZYMO_LSK114	293	385118
TOTI_ZYMO_LSK114	294	381355
TOTI_ZYMO_LSK114	295	358813
TOTI_ZYMO_LSK114	296	390418
TOTI_ZYMO_LSK114	297	388286
TOTI_ZYMO_LSK114	298	376336
TOTI_ZYMO_LSK114	299	375161
TOTI_ZYMO_LSK114	300	378543
TOTI_ZYMO_LSK114	301	373428
TOTI_ZYMO_LSK114	302	414142
TOTI_ZYMO_LSK114	303	394975
TOTI_ZYMO_LSK114	304	379426
TOTI_ZYMO_LSK114	305	386803
TOTI_ZYMO_LSK114	306	368314
TOTI_ZYMO_LSK114	307	370195
TOTI_ZYMO_LSK114	308	397290
TOTI_ZYMO_LSK114	309	333860
TOTI_ZYMO_LSK114	310	340379
TOTI_ZYMO_LSK114	311	357798
TOTI_ZYMO_LSK114	312	328387
TOTI_ZYMO_LSK114	313	370912
TOTI_ZYMO_LSK114	314	355939
TOTI_ZYMO_LSK114	315	387590
TOTI_ZYMO_LSK114	316	353831
TOTI_ZYMO_LSK114	317	375783
TOTI_ZYMO_LSK114	318	364509
TOTI_ZYMO_LSK114	319	361344
TOTI_ZYMO_LSK114	320	402779
TOTI_ZYMO_LSK114	321	334426
TOTI_ZYMO_LSK114	322	366216
TOTI_ZYMO_LSK114	323	380949
TOTI_ZYMO_LSK114	324	388969
TOTI_ZYMO_LSK114	325	358620
TOTI_ZYMO_LSK114	326	362875
TOTI_ZYMO_LSK114	327	385025
TOTI_ZYMO_LSK114	328	367201
TOTI_ZYMO_LSK114	329	347070
TOTI_ZYMO_LSK114	330	346974
TOTI_ZYMO_LSK114	331	340610
TOTI_ZYMO_LSK114	332	325527
TOTI_ZYMO_LSK114	333	316134
TOTI_ZYMO_LSK114	334	346292
TOTI_ZYMO_LSK114	335	290659
TOTI_ZYMO_LSK114	336	305206
TOTI_ZYMO_LSK114	337	313196
TOTI_ZYMO_LSK114	338	301461
TOTI_ZYMO_LSK114	339	349934
TOTI_ZYMO_LSK114	340	320112
TOTI_ZYMO_LSK114	341	339007
TOTI_ZYMO_LSK114	342	318736
TOTI_ZYMO_LSK114	343	311051
TOTI_ZYMO_LSK114	344	358307
TOTI_ZYMO_LSK114	345	295785
TOTI_ZYMO_LSK114	346	318446
TOTI_ZYMO_LSK114	347	323336
TOTI_ZYMO_LSK114	348	335066
TOTI_ZYMO_LSK114	349	337763
TOTI_ZYMO_LSK114	350	305513
TOTI_ZYMO_LSK114	351	284302
TOTI_ZYMO_LSK114	352	320834
TOTI_ZYMO_LSK114	353	347287
TOTI_ZYMO_LSK114	354	287771
TOTI_ZYMO_LSK114	355	315693
TOTI_ZYMO_LSK114	356	288098
TOTI_ZYMO_LSK114	357	291275
TOTI_ZYMO_LSK114	358	298210
TOTI_ZYMO_LSK114	359	339821
TOTI_ZYMO_LSK114	360	309167
TOTI_ZYMO_LSK114	361	323377
TOTI_ZYMO_LSK114	362	316667
TOTI_ZYMO_LSK114	363	257382
TOTI_ZYMO_LSK114	364	263354
TOTI_ZYMO_LSK114	365	248595
TOTI_ZYMO_LSK114	366	256097
TOTI_ZYMO_LSK114	367	286182
TOTI_ZYMO_LSK114	368	352002
TOTI_ZYMO_LSK114	369	301446
TOTI_ZYMO_LSK114	370	320589
TOTI_ZYMO_LSK114	371	291479
TOTI_ZYMO_LSK114	372	315722
TOTI_ZYMO_LSK114	373	287834
TOTI_ZYMO_LSK114	374	209343
TOTI_ZYMO_LSK114	376	8574
TOTI_ZYMO_LSK114	377	35484
TOTI_ZYMO_LSK114	378	190797
TOTI_ZYMO_LSK114	379	348329
TOTI_ZYMO_LSK114	380	324136
TOTI_ZYMO_LSK114	381	348925
TOTI_ZYMO_LSK114	382	323617
TOTI_ZYMO_LSK114	383	353659
TOTI_ZYMO_LSK114	384	315756
TOTI_ZYMO_LSK114	385	329031
TOTI_ZYMO_LSK114	386	331953
TOTI_ZYMO_LSK114	387	329515
TOTI_ZYMO_LSK114	388	344412
TOTI_ZYMO_LSK114	389	322930
TOTI_ZYMO_LSK114	390	349937
TOTI_ZYMO_LSK114	391	333473
TOTI_ZYMO_LSK114	392	334549
TOTI_ZYMO_LSK114	393	337493
TOTI_ZYMO_LSK114	394	334247
TOTI_ZYMO_LSK114	395	300996
TOTI_ZYMO_LSK114	396	328990
TOTI_ZYMO_LSK114	397	329457
TOTI_ZYMO_LSK114	398	349114
TOTI_ZYMO_LSK114	399	308262
TOTI_ZYMO_LSK114	400	331689
TOTI_ZYMO_LSK114	401	349385
TOTI_ZYMO_LSK114	402	325608
TOTI_ZYMO_LSK114	403	351651
TOTI_ZYMO_LSK114	404	329829
TOTI_ZYMO_LSK114	405	290464
TOTI_ZYMO_LSK114	406	340368
TOTI_ZYMO_LSK114	407	323019
TOTI_ZYMO_LSK114	408	333165
TOTI_ZYMO_LSK114	409	317215
TOTI_ZYMO_LSK114	410	308144
TOTI_ZYMO_LSK114	411	335529
TOTI_ZYMO_LSK114	412	341681
TOTI_ZYMO_LSK114	413	340939
TOTI_ZYMO_LSK114	414	270768
TOTI_ZYMO_LSK114	415	311601
TOTI_ZYMO_LSK114	416	282742
TOTI_ZYMO_LSK114	417	329735
TOTI_ZYMO_LSK114	418	307974
TOTI_ZYMO_LSK114	419	281106
TOTI_ZYMO_LSK114	420	313751
TOTI_ZYMO_LSK114	421	330112
TOTI_ZYMO_LSK114	422	343551
TOTI_ZYMO_LSK114	423	296165
TOTI_ZYMO_LSK114	424	340749
TOTI_ZYMO_LSK114	425	285714
TOTI_ZYMO_LSK114	426	314664
TOTI_ZYMO_LSK114	427	301716
TOTI_ZYMO_LSK114	428	277706
TOTI_ZYMO_LSK114	429	286241
TOTI_ZYMO_LSK114	430	268345
TOTI_ZYMO_LSK114	431	276210
TOTI_ZYMO_LSK114	432	307387
TOTI_ZYMO_LSK114	433	299894
TOTI_ZYMO_LSK114	434	329150
TOTI_ZYMO_LSK114	435	288998
TOTI_ZYMO_LSK114	436	277615
TOTI_ZYMO_LSK114	437	322372
TOTI_ZYMO_LSK114	438	306914
TOTI_ZYMO_LSK114	439	306832
TOTI_ZYMO_LSK114	440	268369
TOTI_ZYMO_LSK114	441	305979
TOTI_ZYMO_LSK114	442	277573
TOTI_ZYMO_LSK114	443	300114
TOTI_ZYMO_LSK114	444	303151
TOTI_ZYMO_LSK114	445	310227
TOTI_ZYMO_LSK114	446	295712
TOTI_ZYMO_LSK114	447	317526
TOTI_ZYMO_LSK114	448	272153
TOTI_ZYMO_LSK114	449	310856
TOTI_ZYMO_LSK114	450	315278
TOTI_ZYMO_LSK114	451	289487
TOTI_ZYMO_LSK114	452	247093
TOTI_ZYMO_LSK114	453	314030
TOTI_ZYMO_LSK114	454	299226
TOTI_ZYMO_LSK114	455	375466
TOTI_ZYMO_LSK114	456	266646
TOTI_ZYMO_LSK114	457	339073
TOTI_ZYMO_LSK114	458	259599
TOTI_ZYMO_LSK114	459	335643
TOTI_ZYMO_LSK114	460	260096
TOTI_ZYMO_LSK114	461	326008
TOTI_ZYMO_LSK114	462	300201
TOTI_ZYMO_LSK114	463	303245
TOTI_ZYMO_LSK114	464	280626
TOTI_ZYMO_LSK114	465	307339
TOTI_ZYMO_LSK114	466	284008
TOTI_ZYMO_LSK114	467	337448
TOTI_ZYMO_LSK114	468	100163
TOTI_ZYMO_LSK114	470	40483
TOTI_ZYMO_LSK114	472	299454
TOTI_ZYMO_LSK114	473	323034
TOTI_ZYMO_LSK114	474	317850
TOTI_ZYMO_LSK114	475	286335
TOTI_ZYMO_LSK114	476	328028
TOTI_ZYMO_LSK114	477	308096
TOTI_ZYMO_LSK114	478	351907
TOTI_ZYMO_LSK114	479	355586
TOTI_ZYMO_LSK114	480	290858
TOTI_ZYMO_LSK114	481	250408
TOTI_ZYMO_LSK114	482	269742
TOTI_ZYMO_LSK114	483	232532
TOTI_ZYMO_LSK114	484	277523
TOTI_ZYMO_LSK114	485	224801
TOTI_ZYMO_LSK114	486	249636
TOTI_ZYMO_LSK114	487	286850
TOTI_ZYMO_LSK114	488	234884
TOTI_ZYMO_LSK114	489	297536
TOTI_ZYMO_LSK114	490	280234
TOTI_ZYMO_LSK114	491	269155
TOTI_ZYMO_LSK114	492	270941
TOTI_ZYMO_LSK114	493	251981
TOTI_ZYMO_LSK114	494	259796
TOTI_ZYMO_LSK114	495	253496
TOTI_ZYMO_LSK114	496	271293
TOTI_ZYMO_LSK114	497	240157
TOTI_ZYMO_LSK114	498	264274
TOTI_ZYMO_LSK114	499	254725
TOTI_ZYMO_LSK114	500	258843
TOTI_ZYMO_LSK114	501	269867
TOTI_ZYMO_LSK114	502	277788
TOTI_ZYMO_LSK114	503	294846
TOTI_ZYMO_LSK114	504	290360
TOTI_ZYMO_LSK114	505	259712
TOTI_ZYMO_LSK114	506	287372
TOTI_ZYMO_LSK114	507	245809
TOTI_ZYMO_LSK114	508	271904
TOTI_ZYMO_LSK114	509	265123
TOTI_ZYMO_LSK114	510	276228
TOTI_ZYMO_LSK114	511	278478
TOTI_ZYMO_LSK114	512	255250
TOTI_ZYMO_LSK114	513	291991
TOTI_ZYMO_LSK114	514	266610
TOTI_ZYMO_LSK114	515	246200
TOTI_ZYMO_LSK114	516	257381
TOTI_ZYMO_LSK114	517	263038
TOTI_ZYMO_LSK114	518	266624
TOTI_ZYMO_LSK114	519	256967
TOTI_ZYMO_LSK114	520	242231
TOTI_ZYMO_LSK114	521	287179
TOTI_ZYMO_LSK114	522	251076
TOTI_ZYMO_LSK114	523	271111
TOTI_ZYMO_LSK114	524	289278
TOTI_ZYMO_LSK114	525	232145
TOTI_ZYMO_LSK114	526	266361
TOTI_ZYMO_LSK114	527	248632
TOTI_ZYMO_LSK114	528	277423
TOTI_ZYMO_LSK114	529	227204
TOTI_ZYMO_LSK114	530	229904
TOTI_ZYMO_LSK114	531	239404
TOTI_ZYMO_LSK114	532	240543
TOTI_ZYMO_LSK114	533	229618
TOTI_ZYMO_LSK114	534	214392
TOTI_ZYMO_LSK114	535	225548
TOTI_ZYMO_LSK114	536	222549
TOTI_ZYMO_LSK114	537	255149
TOTI_ZYMO_LSK114	538	238440
TOTI_ZYMO_LSK114	539	241844
TOTI_ZYMO_LSK114	540	244587
TOTI_ZYMO_LSK114	541	228729
TOTI_ZYMO_LSK114	542	264242
TOTI_ZYMO_LSK114	543	221714
TOTI_ZYMO_LSK114	544	249390
TOTI_ZYMO_LSK114	545	236058
TOTI_ZYMO_LSK114	546	241883
TOTI_ZYMO_LSK114	547	247135
TOTI_ZYMO_LSK114	548	226429
TOTI_ZYMO_LSK114	549	246535
TOTI_ZYMO_LSK114	550	247184
TOTI_ZYMO_LSK114	551	198293
TOTI_ZYMO_LSK114	552	227292
TOTI_ZYMO_LSK114	553	237513
TOTI_ZYMO_LSK114	554	227750
TOTI_ZYMO_LSK114	555	213424
TOTI_ZYMO_LSK114	556	226572
TOTI_ZYMO_LSK114	557	243215
TOTI_ZYMO_LSK114	558	228128
TOTI_ZYMO_LSK114	559	208790
TOTI_ZYMO_LSK114	560	209773
TOTI_ZYMO_LSK114	561	237949
TOTI_ZYMO_LSK114	562	20044
TOTI_ZYMO_LSK114	564	29628
TOTI_ZYMO_LSK114	565	26415
TOTI_ZYMO_LSK114	566	219885
TOTI_ZYMO_LSK114	567	254474
TOTI_ZYMO_LSK114	568	206004
TOTI_ZYMO_LSK114	569	261438
TOTI_ZYMO_LSK114	570	217178
TOTI_ZYMO_LSK114	571	194470
TOTI_ZYMO_LSK114	572	238000
TOTI_ZYMO_LSK114	573	236801
TOTI_ZYMO_LSK114	574	209134
TOTI_ZYMO_LSK114	575	233638
TOTI_ZYMO_LSK114	576	203005
TOTI_ZYMO_LSK114	577	251961
TOTI_ZYMO_LSK114	578	183031
TOTI_ZYMO_LSK114	579	276866
TOTI_ZYMO_LSK114	580	207351
TOTI_ZYMO_LSK114	581	229205
TOTI_ZYMO_LSK114	582	212453
TOTI_ZYMO_LSK114	583	225596
TOTI_ZYMO_LSK114	584	209747
TOTI_ZYMO_LSK114	585	240832
TOTI_ZYMO_LSK114	586	230532
TOTI_ZYMO_LSK114	587	195038
TOTI_ZYMO_LSK114	588	214394
TOTI_ZYMO_LSK114	589	253110
TOTI_ZYMO_LSK114	590	221025
TOTI_ZYMO_LSK114	591	217789
TOTI_ZYMO_LSK114	592	243807
TOTI_ZYMO_LSK114	593	217249
TOTI_ZYMO_LSK114	594	259725
TOTI_ZYMO_LSK114	595	237471
TOTI_ZYMO_LSK114	596	232004
TOTI_ZYMO_LSK114	597	179799
TOTI_ZYMO_LSK114	598	231728
TOTI_ZYMO_LSK114	599	208116
TOTI_ZYMO_LSK114	600	227369
TOTI_ZYMO_LSK114	601	180013
TOTI_ZYMO_LSK114	602	182259
TOTI_ZYMO_LSK114	603	197915
TOTI_ZYMO_LSK114	604	205148
TOTI_ZYMO_LSK114	605	216651
TOTI_ZYMO_LSK114	606	181751
TOTI_ZYMO_LSK114	607	191391
TOTI_ZYMO_LSK114	608	163459
TOTI_ZYMO_LSK114	609	196662
TOTI_ZYMO_LSK114	610	193924
TOTI_ZYMO_LSK114	611	189873
TOTI_ZYMO_LSK114	612	209236
TOTI_ZYMO_LSK114	613	188335
TOTI_ZYMO_LSK114	614	256389
TOTI_ZYMO_LSK114	615	194457
TOTI_ZYMO_LSK114	616	212486
TOTI_ZYMO_LSK114	617	226362
TOTI_ZYMO_LSK114	618	207200
TOTI_ZYMO_LSK114	619	184087
TOTI_ZYMO_LSK114	620	245404
TOTI_ZYMO_LSK114	621	217092
TOTI_ZYMO_LSK114	622	213444
TOTI_ZYMO_LSK114	623	180985
TOTI_ZYMO_LSK114	624	198130
TOTI_ZYMO_LSK114	625	168708
TOTI_ZYMO_LSK114	626	184579
TOTI_ZYMO_LSK114	627	161885
TOTI_ZYMO_LSK114	628	172150
TOTI_ZYMO_LSK114	629	175242
TOTI_ZYMO_LSK114	630	158181
TOTI_ZYMO_LSK114	631	167525
TOTI_ZYMO_LSK114	632	166868
TOTI_ZYMO_LSK114	633	187503
TOTI_ZYMO_LSK114	634	175293
TOTI_ZYMO_LSK114	635	178050
TOTI_ZYMO_LSK114	636	186235
TOTI_ZYMO_LSK114	637	185524
TOTI_ZYMO_LSK114	638	184878
TOTI_ZYMO_LSK114	639	178524
TOTI_ZYMO_LSK114	640	186074
TOTI_ZYMO_LSK114	641	175882
TOTI_ZYMO_LSK114	642	249866
TOTI_ZYMO_LSK114	643	203371
TOTI_ZYMO_LSK114	644	163788
TOTI_ZYMO_LSK114	645	225431
TOTI_ZYMO_LSK114	646	181854
TOTI_ZYMO_LSK114	647	193268
TOTI_ZYMO_LSK114	648	145644
TOTI_ZYMO_LSK114	649	175402
TOTI_ZYMO_LSK114	650	165197
TOTI_ZYMO_LSK114	651	146404
TOTI_ZYMO_LSK114	652	165067
TOTI_ZYMO_LSK114	653	191013
TOTI_ZYMO_LSK114	654	183483
TOTI_ZYMO_LSK114	655	129373
TOTI_ZYMO_LSK114	659	21243
TOTI_ZYMO_LSK114	660	121842
TOTI_ZYMO_LSK114	661	199172
TOTI_ZYMO_LSK114	662	210545
TOTI_ZYMO_LSK114	663	204108
TOTI_ZYMO_LSK114	664	170984
TOTI_ZYMO_LSK114	665	171336
TOTI_ZYMO_LSK114	666	138218
TOTI_ZYMO_LSK114	667	133683
TOTI_ZYMO_LSK114	668	146682
TOTI_ZYMO_LSK114	669	162511
TOTI_ZYMO_LSK114	670	134818
TOTI_ZYMO_LSK114	671	151338
TOTI_ZYMO_LSK114	672	169172
TOTI_ZYMO_LSK114	673	189374
TOTI_ZYMO_LSK114	674	169170
TOTI_ZYMO_LSK114	675	178467
TOTI_ZYMO_LSK114	676	176764
TOTI_ZYMO_LSK114	677	171786
