sample	time_bin	bases
TOTI_INVITRO_LSK114	679	171193
TOTI_ZYMO_LSK114	679	154092
TOTI_INVITRO_LSK114	680	164406
TOTI_ZYMO_LSK114	680	162757
TOTI_INVITRO_LSK114	681	222907
TOTI_ZYMO_LSK114	681	131641
TOTI_INVITRO_LSK114	682	162252
TOTI_ZYMO_LSK114	682	175914
TOTI_INVITRO_LSK114	683	229743
TOTI_ZYMO_LSK114	683	143157
TOTI_INVITRO_LSK114	684	175341
TOTI_ZYMO_LSK114	684	163906
TOTI_INVITRO_LSK114	685	159911
TOTI_ZYMO_LSK114	685	173315
TOTI_INVITRO_LSK114	686	176901
TOTI_ZYMO_LSK114	686	164536
TOTI_INVITRO_LSK114	687	235505
TOTI_ZYMO_LSK114	687	138387
TOTI_INVITRO_LSK114	688	183603
TOTI_ZYMO_LSK114	688	134995
TOTI_INVITRO_LSK114	689	198373
TOTI_ZYMO_LSK114	689	141182
TOTI_INVITRO_LSK114	690	194847
TOTI_ZYMO_LSK114	690	158663
TOTI_INVITRO_LSK114	691	186154
TOTI_ZYMO_LSK114	691	167482
TOTI_INVITRO_LSK114	692	189688
TOTI_ZYMO_LSK114	692	162139
TOTI_INVITRO_LSK114	693	186894
TOTI_ZYMO_LSK114	693	154321
TOTI_INVITRO_LSK114	694	192822
TOTI_ZYMO_LSK114	694	174639
TOTI_INVITRO_LSK114	695	174385
TOTI_ZYMO_LSK114	695	156489
TOTI_INVITRO_LSK114	696	247020
TOTI_ZYMO_LSK114	696	171017
TOTI_INVITRO_LSK114	697	177982
TOTI_ZYMO_LSK114	697	200853
TOTI_INVITRO_LSK114	698	221176
TOTI_ZYMO_LSK114	698	153514
TOTI_INVITRO_LSK114	699	194538
TOTI_ZYMO_LSK114	699	165183
TOTI_INVITRO_LSK114	700	210581
TOTI_ZYMO_LSK114	700	151516
TOTI_INVITRO_LSK114	701	201885
TOTI_ZYMO_LSK114	701	174682
TOTI_INVITRO_LSK114	702	198753
TOTI_ZYMO_LSK114	702	142599
TOTI_INVITRO_LSK114	703	194213
TOTI_ZYMO_LSK114	703	152039
TOTI_INVITRO_LSK114	704	177789
TOTI_ZYMO_LSK114	704	180866
TOTI_INVITRO_LSK114	705	224045
TOTI_ZYMO_LSK114	705	152735
TOTI_INVITRO_LSK114	706	224897
TOTI_ZYMO_LSK114	706	146539
TOTI_INVITRO_LSK114	707	160084
TOTI_ZYMO_LSK114	707	178539
TOTI_INVITRO_LSK114	708	154153
TOTI_ZYMO_LSK114	708	152799
TOTI_INVITRO_LSK114	709	176347
TOTI_ZYMO_LSK114	709	157479
TOTI_INVITRO_LSK114	710	174896
TOTI_ZYMO_LSK114	710	150036
TOTI_INVITRO_LSK114	711	182773
TOTI_ZYMO_LSK114	711	149564
TOTI_INVITRO_LSK114	712	146266
TOTI_ZYMO_LSK114	712	128675
TOTI_INVITRO_LSK114	713	186054
TOTI_ZYMO_LSK114	713	130496
TOTI_INVITRO_LSK114	714	132520
TOTI_ZYMO_LSK114	714	180820
TOTI_INVITRO_LSK114	715	266801
TOTI_ZYMO_LSK114	715	148569
TOTI_INVITRO_LSK114	716	146237
TOTI_ZYMO_LSK114	716	153306
TOTI_INVITRO_LSK114	717	156691
TOTI_ZYMO_LSK114	717	150430
TOTI_INVITRO_LSK114	718	164945
TOTI_ZYMO_LSK114	718	126792
TOTI_INVITRO_LSK114	719	171534
TOTI_ZYMO_LSK114	719	136265
TOTI_INVITRO_LSK114	720	202305
TOTI_ZYMO_LSK114	720	134731
TOTI_INVITRO_LSK114	721	153081
TOTI_ZYMO_LSK114	721	125972
TOTI_INVITRO_LSK114	722	182273
TOTI_ZYMO_LSK114	722	131166
TOTI_INVITRO_LSK114	723	173158
TOTI_ZYMO_LSK114	723	156409
TOTI_INVITRO_LSK114	724	158361
TOTI_ZYMO_LSK114	724	169449
TOTI_INVITRO_LSK114	725	168008
TOTI_ZYMO_LSK114	725	170567
TOTI_INVITRO_LSK114	726	181257
TOTI_ZYMO_LSK114	726	170747
TOTI_INVITRO_LSK114	727	194078
TOTI_ZYMO_LSK114	727	140253
TOTI_INVITRO_LSK114	728	175490
TOTI_ZYMO_LSK114	728	152500
TOTI_INVITRO_LSK114	729	173107
TOTI_ZYMO_LSK114	729	155505
TOTI_INVITRO_LSK114	730	178170
TOTI_ZYMO_LSK114	730	157788
TOTI_INVITRO_LSK114	731	209434
TOTI_ZYMO_LSK114	731	145550
TOTI_INVITRO_LSK114	732	208074
TOTI_ZYMO_LSK114	732	128425
TOTI_INVITRO_LSK114	733	174984
TOTI_ZYMO_LSK114	733	181463
TOTI_INVITRO_LSK114	734	160261
TOTI_ZYMO_LSK114	734	158317
TOTI_INVITRO_LSK114	735	177860
TOTI_ZYMO_LSK114	735	176313
TOTI_INVITRO_LSK114	736	129348
TOTI_ZYMO_LSK114	736	161603
TOTI_INVITRO_LSK114	737	174023
TOTI_ZYMO_LSK114	737	169370
TOTI_INVITRO_LSK114	738	175659
TOTI_ZYMO_LSK114	738	146655
TOTI_INVITRO_LSK114	739	186200
TOTI_ZYMO_LSK114	739	191877
TOTI_INVITRO_LSK114	740	161139
TOTI_ZYMO_LSK114	740	159513
TOTI_INVITRO_LSK114	741	167722
TOTI_ZYMO_LSK114	741	157416
TOTI_INVITRO_LSK114	742	177172
TOTI_ZYMO_LSK114	742	145186
TOTI_INVITRO_LSK114	743	185371
TOTI_ZYMO_LSK114	743	133285
TOTI_INVITRO_LSK114	744	172438
TOTI_ZYMO_LSK114	744	126681
TOTI_INVITRO_LSK114	745	158550
TOTI_ZYMO_LSK114	745	123804
TOTI_INVITRO_LSK114	746	141085
TOTI_ZYMO_LSK114	746	125968
TOTI_INVITRO_LSK114	747	140251
TOTI_ZYMO_LSK114	747	154066
TOTI_INVITRO_LSK114	748	175783
TOTI_ZYMO_LSK114	748	152189
TOTI_INVITRO_LSK114	749	153442
TOTI_ZYMO_LSK114	749	141238
TOTI_INVITRO_LSK114	750	166026
TOTI_ZYMO_LSK114	750	58072
TOTI_INVITRO_LSK114	751	23438
TOTI_ZYMO_LSK114	752	17618
TOTI_INVITRO_LSK114	753	7932
TOTI_INVITRO_LSK114	754	17002
TOTI_ZYMO_LSK114	754	128332
TOTI_INVITRO_LSK114	755	138516
TOTI_ZYMO_LSK114	755	171611
TOTI_INVITRO_LSK114	756	214881
TOTI_ZYMO_LSK114	756	171245
TOTI_INVITRO_LSK114	757	183235
TOTI_ZYMO_LSK114	757	186231
TOTI_INVITRO_LSK114	758	223191
TOTI_ZYMO_LSK114	758	165422
TOTI_INVITRO_LSK114	759	182224
TOTI_ZYMO_LSK114	759	162236
TOTI_INVITRO_LSK114	760	186798
TOTI_ZYMO_LSK114	760	167778
TOTI_INVITRO_LSK114	761	190243
TOTI_ZYMO_LSK114	761	145470
TOTI_INVITRO_LSK114	762	191937
TOTI_ZYMO_LSK114	762	165010
TOTI_INVITRO_LSK114	763	188805
TOTI_ZYMO_LSK114	763	159326
TOTI_INVITRO_LSK114	764	189158
TOTI_ZYMO_LSK114	764	149728
TOTI_INVITRO_LSK114	765	166649
TOTI_ZYMO_LSK114	765	175451
TOTI_INVITRO_LSK114	766	174014
TOTI_ZYMO_LSK114	766	164615
TOTI_INVITRO_LSK114	767	185354
TOTI_ZYMO_LSK114	767	171165
TOTI_INVITRO_LSK114	768	168353
TOTI_ZYMO_LSK114	768	157303
TOTI_INVITRO_LSK114	769	177714
TOTI_ZYMO_LSK114	769	149434
TOTI_INVITRO_LSK114	770	153816
TOTI_ZYMO_LSK114	770	176881
TOTI_INVITRO_LSK114	771	162205
TOTI_ZYMO_LSK114	771	156182
TOTI_INVITRO_LSK114	772	173988
TOTI_ZYMO_LSK114	772	168702
TOTI_INVITRO_LSK114	773	204037
TOTI_ZYMO_LSK114	773	167120
TOTI_INVITRO_LSK114	774	155218
TOTI_ZYMO_LSK114	774	157771
TOTI_INVITRO_LSK114	775	163987
TOTI_ZYMO_LSK114	775	137903
TOTI_INVITRO_LSK114	776	197529
TOTI_ZYMO_LSK114	776	142789
TOTI_INVITRO_LSK114	777	177327
TOTI_ZYMO_LSK114	777	171675
TOTI_INVITRO_LSK114	778	159480
TOTI_ZYMO_LSK114	778	143137
TOTI_INVITRO_LSK114	779	144754
TOTI_ZYMO_LSK114	779	151931
TOTI_INVITRO_LSK114	780	173417
TOTI_ZYMO_LSK114	780	131613
TOTI_INVITRO_LSK114	781	196221
TOTI_ZYMO_LSK114	781	138939
TOTI_INVITRO_LSK114	782	156035
TOTI_ZYMO_LSK114	782	137343
TOTI_INVITRO_LSK114	783	184715
TOTI_ZYMO_LSK114	783	131547
TOTI_INVITRO_LSK114	784	151158
TOTI_ZYMO_LSK114	784	155995
TOTI_INVITRO_LSK114	785	208010
TOTI_ZYMO_LSK114	785	145824
TOTI_INVITRO_LSK114	786	167291
TOTI_ZYMO_LSK114	786	128981
TOTI_INVITRO_LSK114	787	184967
TOTI_ZYMO_LSK114	787	144689
TOTI_INVITRO_LSK114	788	151175
TOTI_ZYMO_LSK114	788	159003
TOTI_INVITRO_LSK114	789	202323
TOTI_ZYMO_LSK114	789	158863
TOTI_INVITRO_LSK114	790	146409
TOTI_ZYMO_LSK114	790	142072
TOTI_INVITRO_LSK114	791	190242
TOTI_ZYMO_LSK114	791	151329
TOTI_INVITRO_LSK114	792	169991
TOTI_ZYMO_LSK114	792	155926
TOTI_INVITRO_LSK114	793	156221
TOTI_ZYMO_LSK114	793	155069
TOTI_INVITRO_LSK114	794	209198
TOTI_ZYMO_LSK114	794	116402
TOTI_INVITRO_LSK114	795	139551
TOTI_ZYMO_LSK114	795	122302
TOTI_INVITRO_LSK114	796	144124
TOTI_ZYMO_LSK114	796	121371
TOTI_INVITRO_LSK114	797	141194
TOTI_ZYMO_LSK114	797	134852
TOTI_INVITRO_LSK114	798	155596
TOTI_ZYMO_LSK114	798	121082
TOTI_INVITRO_LSK114	799	197532
TOTI_ZYMO_LSK114	799	103834
TOTI_INVITRO_LSK114	800	104894
TOTI_ZYMO_LSK114	800	106081
TOTI_INVITRO_LSK114	801	167493
TOTI_ZYMO_LSK114	801	123959
TOTI_INVITRO_LSK114	802	152598
TOTI_ZYMO_LSK114	802	123185
TOTI_INVITRO_LSK114	803	223778
TOTI_ZYMO_LSK114	803	145788
TOTI_INVITRO_LSK114	804	134077
TOTI_ZYMO_LSK114	804	103938
TOTI_INVITRO_LSK114	805	122899
TOTI_ZYMO_LSK114	805	122102
TOTI_INVITRO_LSK114	806	123097
TOTI_ZYMO_LSK114	806	110764
TOTI_INVITRO_LSK114	807	131336
TOTI_ZYMO_LSK114	807	109884
TOTI_INVITRO_LSK114	808	119314
TOTI_ZYMO_LSK114	808	119808
TOTI_INVITRO_LSK114	809	128468
TOTI_ZYMO_LSK114	809	111918
TOTI_INVITRO_LSK114	810	145445
TOTI_ZYMO_LSK114	810	117515
TOTI_INVITRO_LSK114	811	289073
TOTI_ZYMO_LSK114	811	120534
TOTI_INVITRO_LSK114	812	138834
TOTI_ZYMO_LSK114	812	117457
TOTI_INVITRO_LSK114	813	154845
TOTI_ZYMO_LSK114	813	175233
TOTI_INVITRO_LSK114	814	138953
TOTI_ZYMO_LSK114	814	102004
TOTI_INVITRO_LSK114	815	141464
TOTI_ZYMO_LSK114	815	113427
TOTI_INVITRO_LSK114	816	170012
TOTI_ZYMO_LSK114	816	119587
TOTI_INVITRO_LSK114	817	128434
TOTI_ZYMO_LSK114	817	105953
TOTI_INVITRO_LSK114	818	153579
TOTI_ZYMO_LSK114	818	143749
TOTI_INVITRO_LSK114	819	145546
TOTI_ZYMO_LSK114	819	103047
TOTI_INVITRO_LSK114	820	112408
TOTI_ZYMO_LSK114	820	229891
TOTI_INVITRO_LSK114	821	130258
TOTI_ZYMO_LSK114	821	96939
TOTI_INVITRO_LSK114	822	131589
TOTI_ZYMO_LSK114	822	84662
TOTI_INVITRO_LSK114	823	139664
TOTI_ZYMO_LSK114	823	96679
TOTI_INVITRO_LSK114	824	155499
TOTI_ZYMO_LSK114	824	106751
TOTI_INVITRO_LSK114	825	152731
TOTI_ZYMO_LSK114	825	96916
TOTI_INVITRO_LSK114	826	107031
TOTI_ZYMO_LSK114	826	93868
TOTI_INVITRO_LSK114	827	111683
TOTI_ZYMO_LSK114	827	126931
TOTI_INVITRO_LSK114	828	145775
TOTI_ZYMO_LSK114	828	98638
TOTI_INVITRO_LSK114	829	143456
TOTI_ZYMO_LSK114	829	126972
TOTI_INVITRO_LSK114	830	159690
TOTI_ZYMO_LSK114	830	110410
TOTI_INVITRO_LSK114	831	151871
TOTI_ZYMO_LSK114	831	118277
TOTI_INVITRO_LSK114	832	174791
TOTI_ZYMO_LSK114	832	121207
TOTI_INVITRO_LSK114	833	186341
TOTI_ZYMO_LSK114	833	149183
TOTI_INVITRO_LSK114	834	158042
TOTI_ZYMO_LSK114	834	115831
TOTI_INVITRO_LSK114	835	136372
TOTI_ZYMO_LSK114	835	104204
TOTI_INVITRO_LSK114	836	155500
TOTI_ZYMO_LSK114	836	120982
TOTI_INVITRO_LSK114	837	153243
TOTI_ZYMO_LSK114	837	143374
TOTI_INVITRO_LSK114	838	167268
TOTI_ZYMO_LSK114	838	138980
TOTI_INVITRO_LSK114	839	196917
TOTI_ZYMO_LSK114	839	113440
TOTI_INVITRO_LSK114	840	138037
TOTI_ZYMO_LSK114	840	100176
TOTI_INVITRO_LSK114	841	127863
TOTI_ZYMO_LSK114	841	125325
TOTI_INVITRO_LSK114	842	126496
TOTI_ZYMO_LSK114	842	132156
TOTI_INVITRO_LSK114	843	115526
TOTI_ZYMO_LSK114	843	128097
TOTI_INVITRO_LSK114	844	154753
TOTI_ZYMO_LSK114	844	27713
TOTI_INVITRO_LSK114	845	35004
TOTI_ZYMO_LSK114	846	14150
TOTI_INVITRO_LSK114	848	25110
TOTI_ZYMO_LSK114	848	92547
TOTI_INVITRO_LSK114	849	48945
TOTI_ZYMO_LSK114	849	99540
TOTI_INVITRO_LSK114	850	100311
TOTI_ZYMO_LSK114	850	115386
TOTI_INVITRO_LSK114	851	107790
TOTI_ZYMO_LSK114	851	107872
TOTI_INVITRO_LSK114	852	105731
TOTI_ZYMO_LSK114	852	125331
TOTI_INVITRO_LSK114	853	107458
TOTI_ZYMO_LSK114	853	85358
TOTI_INVITRO_LSK114	854	130941
TOTI_ZYMO_LSK114	854	101945
TOTI_INVITRO_LSK114	855	127473
TOTI_ZYMO_LSK114	855	111286
TOTI_INVITRO_LSK114	856	127268
TOTI_ZYMO_LSK114	856	116988
TOTI_INVITRO_LSK114	857	113706
TOTI_ZYMO_LSK114	857	114344
TOTI_INVITRO_LSK114	858	108332
TOTI_ZYMO_LSK114	858	123584
TOTI_INVITRO_LSK114	859	105497
TOTI_ZYMO_LSK114	859	141356
TOTI_INVITRO_LSK114	860	111925
TOTI_ZYMO_LSK114	860	119267
TOTI_INVITRO_LSK114	861	97158
TOTI_ZYMO_LSK114	861	135705
TOTI_INVITRO_LSK114	862	117359
TOTI_ZYMO_LSK114	862	113973
TOTI_INVITRO_LSK114	863	101812
TOTI_ZYMO_LSK114	863	121021
TOTI_INVITRO_LSK114	864	84330
TOTI_ZYMO_LSK114	864	113863
TOTI_INVITRO_LSK114	865	123095
TOTI_ZYMO_LSK114	865	139622
TOTI_INVITRO_LSK114	866	124034
TOTI_ZYMO_LSK114	866	122537
TOTI_INVITRO_LSK114	867	109643
TOTI_ZYMO_LSK114	867	141396
TOTI_INVITRO_LSK114	868	79741
TOTI_ZYMO_LSK114	868	130875
TOTI_INVITRO_LSK114	869	141531
TOTI_ZYMO_LSK114	869	118879
TOTI_INVITRO_LSK114	870	127551
TOTI_ZYMO_LSK114	870	100993
TOTI_INVITRO_LSK114	871	107381
TOTI_ZYMO_LSK114	871	88715
TOTI_INVITRO_LSK114	872	99936
TOTI_ZYMO_LSK114	872	109193
TOTI_INVITRO_LSK114	873	135468
TOTI_ZYMO_LSK114	873	114917
TOTI_INVITRO_LSK114	874	206256
TOTI_ZYMO_LSK114	874	112206
TOTI_INVITRO_LSK114	875	79923
TOTI_ZYMO_LSK114	875	129380
TOTI_INVITRO_LSK114	876	107103
TOTI_ZYMO_LSK114	876	129705
TOTI_INVITRO_LSK114	877	121380
TOTI_ZYMO_LSK114	877	95361
TOTI_INVITRO_LSK114	878	115394
TOTI_ZYMO_LSK114	878	105687
TOTI_INVITRO_LSK114	879	91974
TOTI_ZYMO_LSK114	879	110569
TOTI_INVITRO_LSK114	880	100605
TOTI_ZYMO_LSK114	880	109834
TOTI_INVITRO_LSK114	881	104369
TOTI_ZYMO_LSK114	881	141104
TOTI_INVITRO_LSK114	882	105235
TOTI_ZYMO_LSK114	882	125995
TOTI_INVITRO_LSK114	883	116432
TOTI_ZYMO_LSK114	883	102630
TOTI_INVITRO_LSK114	884	100184
TOTI_ZYMO_LSK114	884	120910
TOTI_INVITRO_LSK114	885	114751
TOTI_ZYMO_LSK114	885	99442
TOTI_INVITRO_LSK114	886	113991
TOTI_ZYMO_LSK114	886	118236
TOTI_INVITRO_LSK114	887	121017
TOTI_ZYMO_LSK114	887	105258
TOTI_INVITRO_LSK114	888	152700
TOTI_ZYMO_LSK114	888	121782
TOTI_INVITRO_LSK114	889	91401
TOTI_ZYMO_LSK114	889	120814
TOTI_INVITRO_LSK114	890	124744
TOTI_ZYMO_LSK114	890	127932
TOTI_INVITRO_LSK114	891	109799
TOTI_ZYMO_LSK114	891	104621
TOTI_INVITRO_LSK114	892	138227
TOTI_ZYMO_LSK114	892	102817
TOTI_INVITRO_LSK114	893	119225
TOTI_ZYMO_LSK114	893	107017
TOTI_INVITRO_LSK114	894	113215
TOTI_ZYMO_LSK114	894	100035
TOTI_INVITRO_LSK114	895	90320
TOTI_ZYMO_LSK114	895	101864
TOTI_INVITRO_LSK114	896	111709
TOTI_ZYMO_LSK114	896	78217
TOTI_INVITRO_LSK114	897	109579
TOTI_ZYMO_LSK114	897	110488
TOTI_INVITRO_LSK114	898	125321
TOTI_ZYMO_LSK114	898	97893
TOTI_INVITRO_LSK114	899	136373
TOTI_ZYMO_LSK114	899	100988
TOTI_INVITRO_LSK114	900	85464
TOTI_ZYMO_LSK114	900	97938
TOTI_INVITRO_LSK114	901	110588
TOTI_ZYMO_LSK114	901	84352
TOTI_INVITRO_LSK114	902	78239
TOTI_ZYMO_LSK114	902	103185
TOTI_INVITRO_LSK114	903	132673
TOTI_ZYMO_LSK114	903	107656
TOTI_INVITRO_LSK114	904	111864
TOTI_ZYMO_LSK114	904	113063
TOTI_INVITRO_LSK114	905	116862
TOTI_ZYMO_LSK114	905	109585
TOTI_INVITRO_LSK114	906	111565
TOTI_ZYMO_LSK114	906	106211
TOTI_INVITRO_LSK114	907	105578
TOTI_ZYMO_LSK114	907	115751
TOTI_INVITRO_LSK114	908	102687
TOTI_ZYMO_LSK114	908	115249
TOTI_INVITRO_LSK114	909	106032
TOTI_ZYMO_LSK114	909	111594
TOTI_INVITRO_LSK114	910	79986
TOTI_ZYMO_LSK114	910	108566
TOTI_INVITRO_LSK114	911	50968
TOTI_ZYMO_LSK114	911	84891
TOTI_INVITRO_LSK114	912	108976
TOTI_ZYMO_LSK114	912	117338
TOTI_INVITRO_LSK114	913	96674
TOTI_ZYMO_LSK114	913	109926
TOTI_INVITRO_LSK114	914	93667
TOTI_ZYMO_LSK114	914	104688
TOTI_INVITRO_LSK114	915	118306
TOTI_ZYMO_LSK114	915	105738
TOTI_INVITRO_LSK114	916	120075
TOTI_ZYMO_LSK114	916	100236
TOTI_INVITRO_LSK114	917	105072
TOTI_ZYMO_LSK114	917	86982
TOTI_INVITRO_LSK114	918	117591
TOTI_ZYMO_LSK114	918	91389
TOTI_INVITRO_LSK114	919	119200
TOTI_ZYMO_LSK114	919	104973
TOTI_INVITRO_LSK114	920	130544
TOTI_ZYMO_LSK114	920	75459
TOTI_INVITRO_LSK114	921	126357
TOTI_ZYMO_LSK114	921	137730
TOTI_INVITRO_LSK114	922	110572
TOTI_ZYMO_LSK114	922	95919
TOTI_INVITRO_LSK114	923	140098
TOTI_ZYMO_LSK114	923	84914
TOTI_INVITRO_LSK114	924	139086
TOTI_ZYMO_LSK114	924	105553
TOTI_INVITRO_LSK114	925	143060
TOTI_ZYMO_LSK114	925	115263
TOTI_INVITRO_LSK114	926	135032
TOTI_ZYMO_LSK114	926	79349
TOTI_INVITRO_LSK114	927	114233
TOTI_ZYMO_LSK114	927	91926
TOTI_INVITRO_LSK114	928	88555
TOTI_ZYMO_LSK114	928	87522
TOTI_INVITRO_LSK114	929	124755
TOTI_ZYMO_LSK114	929	119180
TOTI_INVITRO_LSK114	930	121997
TOTI_ZYMO_LSK114	930	115202
TOTI_INVITRO_LSK114	931	109570
TOTI_ZYMO_LSK114	931	98036
TOTI_INVITRO_LSK114	932	132732
TOTI_ZYMO_LSK114	932	101672
TOTI_INVITRO_LSK114	933	112800
TOTI_ZYMO_LSK114	933	124858
TOTI_INVITRO_LSK114	934	120994
TOTI_ZYMO_LSK114	934	93329
TOTI_INVITRO_LSK114	935	100138
TOTI_ZYMO_LSK114	935	106474
TOTI_INVITRO_LSK114	936	112741
TOTI_ZYMO_LSK114	936	111159
TOTI_INVITRO_LSK114	937	100691
TOTI_ZYMO_LSK114	937	109128
TOTI_INVITRO_LSK114	938	72963
TOTI_ZYMO_LSK114	938	9297
TOTI_INVITRO_LSK114	939	76530
TOTI_ZYMO_LSK114	940	13877
TOTI_ZYMO_LSK114	941	24197
TOTI_INVITRO_LSK114	942	14380
TOTI_ZYMO_LSK114	942	87089
TOTI_ZYMO_LSK114	943	92434
TOTI_INVITRO_LSK114	944	82685
TOTI_ZYMO_LSK114	944	85548
TOTI_INVITRO_LSK114	945	141656
TOTI_ZYMO_LSK114	945	71594
TOTI_INVITRO_LSK114	946	115992
TOTI_ZYMO_LSK114	946	98933
TOTI_INVITRO_LSK114	947	102201
TOTI_ZYMO_LSK114	947	109042
TOTI_INVITRO_LSK114	948	111100
TOTI_ZYMO_LSK114	948	95965
TOTI_INVITRO_LSK114	949	119667
TOTI_ZYMO_LSK114	949	80918
TOTI_INVITRO_LSK114	950	115444
TOTI_ZYMO_LSK114	950	99022
TOTI_INVITRO_LSK114	951	98968
TOTI_ZYMO_LSK114	951	86712
TOTI_INVITRO_LSK114	952	116843
TOTI_ZYMO_LSK114	952	83698
TOTI_INVITRO_LSK114	953	114171
TOTI_ZYMO_LSK114	953	78554
TOTI_INVITRO_LSK114	954	134220
TOTI_ZYMO_LSK114	954	103585
TOTI_INVITRO_LSK114	955	107927
TOTI_ZYMO_LSK114	955	99928
TOTI_INVITRO_LSK114	956	104335
TOTI_ZYMO_LSK114	956	110250
TOTI_INVITRO_LSK114	957	78885
TOTI_ZYMO_LSK114	957	102821
TOTI_INVITRO_LSK114	958	115916
TOTI_ZYMO_LSK114	958	105591
TOTI_INVITRO_LSK114	959	76540
TOTI_ZYMO_LSK114	959	116415
TOTI_INVITRO_LSK114	960	115615
TOTI_ZYMO_LSK114	960	91718
TOTI_INVITRO_LSK114	961	116525
TOTI_ZYMO_LSK114	961	73591
TOTI_INVITRO_LSK114	962	109948
TOTI_ZYMO_LSK114	962	91715
TOTI_INVITRO_LSK114	963	114735
TOTI_ZYMO_LSK114	963	71613
TOTI_INVITRO_LSK114	964	113897
TOTI_ZYMO_LSK114	964	87394
TOTI_INVITRO_LSK114	965	94115
TOTI_ZYMO_LSK114	965	101744
TOTI_INVITRO_LSK114	966	101449
TOTI_ZYMO_LSK114	966	83635
TOTI_INVITRO_LSK114	967	119736
TOTI_ZYMO_LSK114	967	89559
TOTI_INVITRO_LSK114	968	101417
TOTI_ZYMO_LSK114	968	83286
TOTI_INVITRO_LSK114	969	144984
TOTI_ZYMO_LSK114	969	90253
TOTI_INVITRO_LSK114	970	105292
TOTI_ZYMO_LSK114	970	78757
TOTI_INVITRO_LSK114	971	104072
TOTI_ZYMO_LSK114	971	82911
TOTI_INVITRO_LSK114	972	109820
TOTI_ZYMO_LSK114	972	88444
TOTI_INVITRO_LSK114	973	109544
TOTI_ZYMO_LSK114	973	126301
TOTI_INVITRO_LSK114	974	123015
TOTI_ZYMO_LSK114	974	78005
TOTI_INVITRO_LSK114	975	97754
TOTI_ZYMO_LSK114	975	74566
TOTI_INVITRO_LSK114	976	87113
TOTI_ZYMO_LSK114	976	88677
TOTI_INVITRO_LSK114	977	125527
TOTI_ZYMO_LSK114	977	70920
TOTI_INVITRO_LSK114	978	107261
TOTI_ZYMO_LSK114	978	96825
TOTI_INVITRO_LSK114	979	92101
TOTI_ZYMO_LSK114	979	65323
TOTI_INVITRO_LSK114	980	126919
TOTI_ZYMO_LSK114	980	89694
TOTI_INVITRO_LSK114	981	134580
TOTI_ZYMO_LSK114	981	75688
TOTI_INVITRO_LSK114	982	113065
TOTI_ZYMO_LSK114	982	67396
TOTI_INVITRO_LSK114	983	114287
TOTI_ZYMO_LSK114	983	47232
TOTI_INVITRO_LSK114	984	73357
TOTI_ZYMO_LSK114	984	70307
TOTI_INVITRO_LSK114	985	106506
TOTI_ZYMO_LSK114	985	67849
TOTI_INVITRO_LSK114	986	114314
TOTI_ZYMO_LSK114	986	63319
TOTI_INVITRO_LSK114	987	85757
TOTI_ZYMO_LSK114	987	77288
TOTI_INVITRO_LSK114	988	119446
TOTI_ZYMO_LSK114	988	69749
TOTI_INVITRO_LSK114	989	99071
TOTI_ZYMO_LSK114	989	86831
TOTI_INVITRO_LSK114	990	120008
TOTI_ZYMO_LSK114	990	71976
TOTI_INVITRO_LSK114	991	96968
TOTI_ZYMO_LSK114	991	77356
TOTI_INVITRO_LSK114	992	120765
TOTI_ZYMO_LSK114	992	58211
TOTI_INVITRO_LSK114	993	126607
TOTI_ZYMO_LSK114	993	38408
TOTI_INVITRO_LSK114	994	90286
TOTI_ZYMO_LSK114	994	112889
TOTI_INVITRO_LSK114	995	130764
TOTI_ZYMO_LSK114	995	63755
TOTI_INVITRO_LSK114	996	96122
TOTI_ZYMO_LSK114	996	63197
TOTI_INVITRO_LSK114	997	125557
TOTI_ZYMO_LSK114	997	78694
TOTI_INVITRO_LSK114	998	117366
TOTI_ZYMO_LSK114	998	68350
TOTI_INVITRO_LSK114	999	106524
TOTI_ZYMO_LSK114	999	100944
TOTI_INVITRO_LSK114	1000	120163
TOTI_ZYMO_LSK114	1000	71319
TOTI_INVITRO_LSK114	1001	110947
TOTI_ZYMO_LSK114	1001	71973
TOTI_INVITRO_LSK114	1002	113588
TOTI_ZYMO_LSK114	1002	79285
TOTI_INVITRO_LSK114	1003	120538
TOTI_ZYMO_LSK114	1003	73069
TOTI_INVITRO_LSK114	1004	119043
TOTI_ZYMO_LSK114	1004	78209
TOTI_INVITRO_LSK114	1005	113828
TOTI_ZYMO_LSK114	1005	97806
TOTI_INVITRO_LSK114	1006	82433
TOTI_ZYMO_LSK114	1006	71408
TOTI_INVITRO_LSK114	1007	89745
TOTI_ZYMO_LSK114	1007	67712
TOTI_INVITRO_LSK114	1008	91542
TOTI_ZYMO_LSK114	1008	83465
TOTI_INVITRO_LSK114	1009	107515
TOTI_ZYMO_LSK114	1009	70626
TOTI_INVITRO_LSK114	1010	87227
TOTI_ZYMO_LSK114	1010	65696
TOTI_INVITRO_LSK114	1011	82241
TOTI_ZYMO_LSK114	1011	72154
TOTI_INVITRO_LSK114	1012	99473
TOTI_ZYMO_LSK114	1012	67965
TOTI_INVITRO_LSK114	1013	94149
TOTI_ZYMO_LSK114	1013	71313
TOTI_INVITRO_LSK114	1014	121214
TOTI_ZYMO_LSK114	1014	68161
TOTI_INVITRO_LSK114	1015	108188
TOTI_ZYMO_LSK114	1015	70092
TOTI_INVITRO_LSK114	1016	91758
