Toti_Illumina_V1_V2_EMU_EMUdb_I_1	Toti_Illumina_V1_V2_EMU_EMUdb_I_2	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_Illumina_V1_V2_EMU_EMUdb_MN_1	Toti_Illumina_V1_V2_EMU_EMUdb_MN_2	Toti_Illumina_V1_V2_EMU_EMUdb_MN_3	Toti_Illumina_V1_V2_EMU_EMUdb_MN_4	Toti_Illumina_V1_V2_EMU_EMUdb_Z_1	Toti_Illumina_V1_V2_EMU_EMUdb_Z_2	Toti_Illumina_V1_V2_EMU_EMUdb_Z_3	Toti_Illumina_V1_V2_EMU_EMUdb_Z_4	Toti_Illumina_V1_V3_EMU_EMUdb_I_1	Toti_Illumina_V1_V3_EMU_EMUdb_I_2	Toti_Illumina_V1_V3_EMU_EMUdb_I_3	Toti_Illumina_V1_V3_EMU_EMUdb_I_4	Toti_Illumina_V1_V3_EMU_EMUdb_MN_1	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_Illumina_V1_V3_EMU_EMUdb_MN_4	Toti_Illumina_V1_V3_EMU_EMUdb_Q_1	Toti_Illumina_V1_V3_EMU_EMUdb_Q_2	Toti_Illumina_V1_V3_EMU_EMUdb_Q_3	Toti_Illumina_V1_V3_EMU_EMUdb_Q_4	Toti_Illumina_V1_V3_EMU_EMUdb_Z_1	Toti_Illumina_V1_V3_EMU_EMUdb_Z_2	Toti_Illumina_V1_V3_EMU_EMUdb_Z_3	Toti_Illumina_V1_V3_EMU_EMUdb_Z_4	Toti_Illumina_V3_V4_EMU_EMUdb_I_1	Toti_Illumina_V3_V4_EMU_EMUdb_I_2	Toti_Illumina_V3_V4_EMU_EMUdb_I_3	Toti_Illumina_V3_V4_EMU_EMUdb_I_4	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_Illumina_V3_V4_EMU_EMUdb_MN_3	Toti_Illumina_V3_V4_EMU_EMUdb_MN_4	Toti_Illumina_V3_V4_EMU_EMUdb_Z_1	Toti_Illumina_V3_V4_EMU_EMUdb_Z_2	Toti_Illumina_V3_V4_EMU_EMUdb_Z_3	Toti_Illumina_V3_V4_EMU_EMUdb_Z_4	Toti_ONT_V1_V9_EMU_EMUdb_I_1	Toti_ONT_V1_V9_EMU_EMUdb_I_2	Toti_ONT_V1_V9_EMU_EMUdb_I_3	Toti_ONT_V1_V9_EMU_EMUdb_I_4	Toti_ONT_V1_V9_EMU_EMUdb_MN_1	Toti_ONT_V1_V9_EMU_EMUdb_MN_2	Toti_ONT_V1_V9_EMU_EMUdb_MN_3	Toti_ONT_V1_V9_EMU_EMUdb_MN_4	Toti_ONT_V1_V9_EMU_EMUdb_Q_1	Toti_ONT_V1_V9_EMU_EMUdb_Q_2	Toti_ONT_V1_V9_EMU_EMUdb_Q_3	Toti_ONT_V1_V9_EMU_EMUdb_Q_4	Toti_ONT_V1_V9_EMU_EMUdb_Z_1	Toti_ONT_V1_V9_EMU_EMUdb_Z_2	Toti_ONT_V1_V9_EMU_EMUdb_Z_3	Toti_ONT_V1_V9_EMU_EMUdb_Z_4	Toti_PacBio_V1_V9_EMU_EMUdb_I_1	Toti_PacBio_V1_V9_EMU_EMUdb_I_2	Toti_PacBio_V1_V9_EMU_EMUdb_I_3	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_PacBio_V1_V9_EMU_EMUdb_MN_1	Toti_PacBio_V1_V9_EMU_EMUdb_MN_2	Toti_PacBio_V1_V9_EMU_EMUdb_MN_3	Toti_PacBio_V1_V9_EMU_EMUdb_MN_4	Toti_PacBio_V1_V9_EMU_EMUdb_Z_1	Toti_PacBio_V1_V9_EMU_EMUdb_Z_2	Toti_PacBio_V1_V9_EMU_EMUdb_Z_3	Toti_PacBio_V1_V9_EMU_EMUdb_Z_4
Toti_Illumina_V1_V2_EMU_EMUdb_Z_3	0.426005219572266	0.395745927731383	0.375813085900134	0.429628132098134	0.40377301733955	0.347655617928579	0.316120194168975	0.388980333345526	0.20545660480689	0.249511517893871	0	0.128100909632727	0.758478999622415	0.611995999343176	0.759857596393533	0.919179661428311	0.843309601242272	0.718099973080847	0.989395724625484	0.891809417337701	0.819224305002694	0.831436499339694	0.690494822234395	0.99737998647735	0.246598769130222	0.367165936775476	0.623850462810412	0.83065743418049	0.56361318085827	0.542624464382945	0.586478714116982	0.568708244512987	0.559761261031475	0.498850356294537	0.512566804747698	0.564078302222987	0.443168718587172	0.447938884777783	0.398419034910152	0.444411243251858	0.904842384420671	0.975980822483463	0.920537381984594	0.893857166307684	0.839993807210729	0.911494660519368	0.868615368298245	0.853609790243549	0.999873053486798	0.999576916567947	0.999619208800508	0.999238562575351	0.927212792857565	0.94668828914902	0.92908316520133	0.9300411449303	0.618453234376318	0.615317061353037	0.624926345293265	0.578822994773915	0.723361174386231	0.628408906224606	0.596484524264425	0.551708348353029	0.313544296365878	0.465093557555661	0.483542258881277	0.481123592080596
Toti_Illumina_V1_V2_EMU_EMUdb_Z_4	0.402823334025327	0.420852028754764	0.372615051553155	0.411680229775012	0.385644491571614	0.363555938662553	0.297041376515235	0.386759271626375	0.27106725643643	0.297188708113853	0.128100909632727	0	0.714608592269682	0.594525235243798	0.712101183082125	0.930609394098132	0.810847484150467	0.673881215827525	0.990931261855298	0.869737755038725	0.828169058458436	0.838019335977777	0.712635334263999	0.997751790408848	0.264392966115304	0.338235623307143	0.576043243243243	0.850848580180478	0.552483481957215	0.545656436533816	0.580583067931264	0.573716202967385	0.547797660664009	0.502657481185387	0.52016156976111	0.561028653423613	0.479058947924927	0.445461747510504	0.431836598998483	0.426213906213906	0.878421289111909	0.971307037215451	0.904134666064302	0.872405552281804	0.853579831932773	0.894649410714351	0.842971964644905	0.822622637799473	0.999891089288632	0.999600718706329	0.999673303446649	0.999346713606504	0.914095155390157	0.936402092146117	0.916900624823845	0.917273122214544	0.587939571224151	0.595050831855532	0.625205324270745	0.527350882135069	0.749639695285155	0.628126937439624	0.571630046527567	0.482520141214809	0.338717309015829	0.488000636782128	0.537394050191125	0.519703695634413
Toti_Illumina_V1_V3_EMU_EMUdb_I_1	0.743614791429459	0.821486541322873	0.772886670106583	0.767530387755638	0.727139719687238	0.792471260548874	0.68951010654187	0.785584954535843	0.804752443667728	0.820534729971082	0.758478999622415	0.714608592269682	0	0.862822812799867	0.309241277316157	0.983975237150199	0.247086143630462	0.160367373547571	0.998045993727789	0.434399947934745	0.86962058150777	0.851362486539935	0.860642214836345	0.99951486563644	0.750694524458783	0.778281561302365	0.644364833692453	0.961538320760449	0.727910736480109	0.803199386472907	0.828768201627302	0.79769541380782	0.751498490525774	0.735897805694577	0.765248342207819	0.814235007416826	0.828463793198801	0.801709270440372	0.813179062077356	0.7699517501098	0.495535413664462	0.865256708901348	0.612211562708177	0.515434631652042	0.967603337348336	0.612347402883501	0.45335113515513	0.399428912524077	0.999977603834224	0.999925348343293	0.999932813007402	0.999865630528744	0.668050754016575	0.754129848313022	0.653720894607843	0.680196692064783	0.838186859322574	0.869877181416408	0.892961980298625	0.738812087125274	0.945084851405855	0.903086448192395	0.861376398169606	0.674352422961996	0.803625851852821	0.870544187708846	0.891935891318382	0.88014672489083
Toti_Illumina_V1_V3_EMU_EMUdb_I_2	0.390619875368973	0.344409859510389	0.355781742990071	0.359537449607469	0.427603777326885	0.354908347220118	0.48576580514726	0.342082079142501	0.544745313387616	0.559203326767345	0.611995999343176	0.594525235243798	0.862822812799867	0	0.851730029580232	0.810588772250114	0.912378608974886	0.855667086125662	0.974293573393348	0.941467729774337	0.948756388810104	0.956892456710675	0.920661288399634	0.994746148017176	0.546085387104805	0.518801170673878	0.773889387318033	0.656401038546036	0.573673735502025	0.465521782647632	0.402291546694732	0.461355824090152	0.560824040180472	0.599083855527105	0.526634069064266	0.429054305029344	0.672853162205522	0.708416849236315	0.681347916050842	0.687751320935977	0.925136242813622	0.987910072459436	0.953350257296618	0.934515949683786	0.641176470588235	0.952073276900467	0.915348778531715	0.902920955535388	0.999695909989357	0.999189421956533	0.999088007295942	0.998176845943482	0.963267217407893	0.972800877299172	0.964160207598059	0.965235134599453	0.214703386915545	0.124873412791151	0.199602949517867	0.404632400350489	0.469853496994349	0.261699561726035	0.143400232047199	0.51910531220876	0.575409494725153	0.500887078637647	0.552491586146998	0.409370240033615
Toti_Illumina_V1_V3_EMU_EMUdb_I_3	0.727637323232675	0.809882765421278	0.760469753259126	0.753664901102476	0.710422156806974	0.780377683018597	0.679903561673112	0.770796378220883	0.803412739364752	0.822523424983998	0.759857596393533	0.712101183082125	0.309241277316157	0.851730029580232	0	0.982471834050578	0.306429704255184	0.288713648099594	0.99785589851253	0.479488005688826	0.853340748669087	0.836199420647436	0.808257852685634	0.999471667134038	0.725987319900597	0.773001056207359	0.47664193149837	0.957850670720303	0.680218777267758	0.760256487212714	0.795937401715705	0.761414927484966	0.701439624727037	0.668075755233092	0.720846422368462	0.787494734136363	0.767946279385029	0.754477480980383	0.765667442087228	0.713626653561865	0.607846239245074	0.893768795269569	0.683715603822128	0.616253981557004	0.964768652007572	0.683685977247567	0.570519611910098	0.526037529016229	0.999975609062047	0.999918699517482	0.99992682897085	0.999853663295503	0.726021567299721	0.793622115429432	0.724502021516098	0.736255235208761	0.8249904584042	0.85937387875652	0.883994463180918	0.720529103850406	0.940348681128785	0.894635728255315	0.850096149881359	0.652502554981883	0.778494790309059	0.86193532396228	0.885658251807256	0.871998184156768
Toti_Illumina_V1_V3_EMU_EMUdb_I_4	0.908596951696827	0.872475168322112	0.898269914144165	0.901307357087926	0.917338499677104	0.889966536214622	0.928635595961048	0.894850831122421	0.886910163339383	0.881881820682909	0.919179661428311	0.930609394098132	0.983975237150199	0.810588772250114	0.982471834050578	0	0.989961987729778	0.983105440501599	0.795018374846876	0.993355704493433	0.987096774193548	0.98847692183512	0.981287349102698	0.966207203201423	0.909686256045884	0.885126234906696	0.97231009090382	0.656295900654293	0.925617892205609	0.898941704946324	0.878158047115473	0.896585416023861	0.922963578661025	0.931295806950192	0.915348315073904	0.887486913879553	0.909189085411217	0.915792621707645	0.91187598043739	0.926752110486451	0.991623181597007	0.998708825837297	0.994974143057518	0.992867562462591	0.489535941765241	0.994779558922274	0.990632021878943	0.989171503557586	0.997254004576659	0.99452804377565	0.991784573254222	0.983636363636364	0.996069891250657	0.9971040494273	0.996143793238079	0.996279570591157	0.858419982350458	0.824373956594324	0.792141808738851	0.91304347826087	0.640840254030288	0.776548538082791	0.839916387231634	0.934681398096032	0.907149628299157	0.836158946291105	0.813555808892113	0.821546853691798
Toti_Illumina_V1_V3_EMU_EMUdb_MN_1	0.832810893869549	0.88508550523241	0.852521929824561	0.849311404982018	0.819938958089313	0.865407966733743	0.794818293189326	0.860275203135846	0.874324659498981	0.884082549706791	0.843309601242272	0.810847484150467	0.247086143630462	0.912378608974886	0.306429704255184	0.989961987729778	0	0.334233637770694	0.998774487048556	0.257044808513424	0.884839582691563	0.869874439803471	0.881731450080125	0.999698123722831	0.838494518192361	0.854299734742304	0.643727831942564	0.975649261264568	0.796671490593343	0.854410274608054	0.875595181308055	0.852295076003193	0.810955961331901	0.803918438192082	0.826465810692265	0.867502781430161	0.876283878653789	0.855956599691922	0.864136736627669	0.828823055136342	0.440513133808302	0.819542676607673	0.534901331653432	0.45589489104374	0.979718840879571	0.530942565351822	0.383627946374148	0.339181697137169	0.999986065177808	0.999953551455697	0.999958196115955	0.999916393979438	0.601699156289108	0.681684484245147	0.577886401234648	0.605777034521142	0.895958666883777	0.916894399985757	0.931877024467334	0.828821297938608	0.965332652419145	0.938184793702034	0.910939085507163	0.781197847537323	0.872228519222929	0.915464530324	0.930018383297334	0.922338574766719
Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	0.732430856042212	0.809791799900519	0.760981480012827	0.756930195408789	0.714406884368916	0.780057198660714	0.67001393610232	0.774677873479521	0.786810917892593	0.803146696883215	0.718099973080847	0.673881215827525	0.160367373547571	0.855667086125662	0.288713648099594	0.983105440501599	0.334233637770694	0	0.99792837535003	0.467628847806447	0.77913771620087	0.76406210856719	0.757933099266944	0.999487597898363	0.709058836154857	0.765472493730418	0.535193777863021	0.959412543879636	0.714754194551565	0.792024369028505	0.820614835843262	0.787697606337179	0.738549380079765	0.703307458548466	0.752437733883917	0.804466283935001	0.797384751319394	0.782640618766156	0.789841455058581	0.746023984848929	0.537191898386543	0.876980411051827	0.632891956022492	0.540540006325111	0.965813091934959	0.627128862390924	0.477742828310249	0.439363009913497	0.999976344704959	0.999913266653788	0.999929035793557	0.999858076622854	0.659150202942948	0.748478533434419	0.655582573141078	0.67269462420781	0.829684960777743	0.862933746416419	0.887157653842153	0.725773525045941	0.941954886068791	0.8973233448671	0.853480600974415	0.656296315472685	0.774785281123947	0.861008794185397	0.884250025853536	0.872120298540388
Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	0.987909150027698	0.982625413892548	0.986462143130084	0.986736756975334	0.989194584273564	0.985246049119861	0.990733676943974	0.985952088627473	0.985007046688057	0.983895058120657	0.989395724625484	0.990931261855298	0.998045993727789	0.974293573393348	0.99785589851253	0.795018374846876	0.998774487048556	0.99792837535003	0	0.999183844398559	0.998423627190898	0.998572883670431	0.995467965473795	0.81437125748503	0.988351074512954	0.984822592324403	0.996634138704796	0.912091855041263	0.99086039629921	0.98719590268886	0.984335555699398	0.986856694702112	0.990278512769252	0.991348530623455	0.989477786438036	0.985632434633394	0.987976052724254	0.989041828143793	0.98846330219873	0.990749756572541	0.998976577092594	0.999839384208012	0.999378743729273	0.999115265447339	0.913229322504809	0.999356921588874	0.998854937551687	0.998660480920021	0.977777777777778	0.956834532374101	0.934782608695652	0.880701754385965	0.999516895404909	0.999644726609183	0.999525996491218	0.999542487306812	0.981033625973165	0.975958005249344	0.97101082346984	0.988348851947545	0.945192307692308	0.96862960924601	0.978335233751425	0.991410447627091	0.98789657069503	0.977721568245938	0.973997583846287	0.975398829027233
Toti_Illumina_V1_V3_EMU_EMUdb_MN_4	0.886044598373011	0.921747037428136	0.899978418026886	0.897436194358238	0.877452164134425	0.908508222966089	0.861559641326594	0.905089608232575	0.916938096527153	0.92449941640579	0.891809417337701	0.869737755038725	0.434399947934745	0.941467729774337	0.479488005688826	0.993355704493433	0.257044808513424	0.467628847806447	0.999183844398559	0	0.843530124982395	0.831190653504985	0.849502767373541	0.999801249680853	0.880672350708024	0.904567631102549	0.670412374838456	0.983901766498263	0.86019879883532	0.899615329530511	0.915703037021782	0.899752435828761	0.870582626487356	0.851633897886122	0.880052747302987	0.910235767348315	0.899554005943703	0.888027069309283	0.894782115865394	0.868337582743295	0.349414777207765	0.742161882968567	0.444315612499275	0.364699153284865	0.986601501749611	0.416860313090498	0.332212312555185	0.378437273823294	0.999990826010706	0.999969420409736	0.999972478284602	0.999944957326638	0.509731689317927	0.633061284154533	0.525235854633154	0.56211581179701	0.93013729143341	0.944319511060444	0.954494945874256	0.883704026748074	0.976914932341298	0.958736414934257	0.940314255610172	0.850248519175305	0.906585116284447	0.943844902426328	0.953636818766986	0.948480747207639
Toti_Illumina_V1_V3_EMU_EMUdb_Q_1	0.893818280888162	0.900972235576243	0.89411020821771	0.897668672406281	0.897351857682196	0.889338438132179	0.860016768879491	0.89990958358526	0.857094293357111	0.876243583878943	0.819224305002694	0.828169058458436	0.86962058150777	0.948756388810104	0.853340748669087	0.987096774193548	0.884839582691563	0.77913771620087	0.998423627190898	0.843530124982395	0	0.282205902810827	0.562503907290135	0.999594924278459	0.827629596427086	0.881646188370698	0.653341965395178	0.975379411364975	0.886125222669394	0.894545464562461	0.912554814563349	0.905861387886612	0.899604835454333	0.849932384369455	0.879893145090781	0.911951188339437	0.846492464787768	0.85109157220412	0.846230147916417	0.846511934764537	0.947691677244605	0.950312981563036	0.924452169816203	0.921881061216156	0.978789255322371	0.897328170430799	0.911299505841629	0.923813592715064	0.999981583850264	0.999938614341531	0.999944752568238	0.999889508188671	0.698663039531409	0.851164068803424	0.766760200601688	0.798849462956605	0.952356303924456	0.954541892907618	0.957161691032139	0.936730167477364	0.966559932424944	0.958102373943958	0.952916939572219	0.93559997901254	0.862491820226449	0.929578807763321	0.919204231964866	0.934470053581599
Toti_Illumina_V1_V3_EMU_EMUdb_Q_2	0.909471342968101	0.913056581029157	0.905161283763864	0.914201941994034	0.905593694002254	0.90131658196152	0.874360954081247	0.912732580840264	0.871130942464869	0.888681932161763	0.831436499339694	0.838019335977777	0.851362486539935	0.956892456710675	0.836199420647436	0.98847692183512	0.869874439803471	0.76406210856719	0.998572883670431	0.831190653504985	0.282205902810827	0	0.573461086738747	0.999630421879025	0.835504841388205	0.893176272182545	0.664550882709249	0.977875520137747	0.899518311946644	0.902865200168392	0.919515742995089	0.913079249480075	0.907167078173156	0.861011934876146	0.889334967668938	0.919087555883879	0.857866177152886	0.862429305400669	0.858159055699375	0.858066371875564	0.952940158012377	0.95380353392771	0.914395313165965	0.912834404427946	0.983795700798597	0.902351368214636	0.917446282356344	0.924990954612871	0.999983197983758	0.999943994533867	0.999949594798183	0.999899192136987	0.749210866734097	0.882311264015929	0.817019967780258	0.846244614965682	0.95903700476143	0.961125891241886	0.963926586497562	0.943145258586021	0.972575653840887	0.964794838515104	0.959854767940976	0.927099318995634	0.863382624347786	0.938042545072975	0.928297520396138	0.942537828242069
Toti_Illumina_V1_V3_EMU_EMUdb_Q_3	0.842390677281643	0.833122988342656	0.831009841497143	0.843767274253927	0.85632093108987	0.803243585045305	0.785338706341696	0.852062225314712	0.729451242733655	0.766736447613052	0.690494822234395	0.712635334263999	0.860642214836345	0.920661288399634	0.808257852685634	0.981287349102698	0.881731450080125	0.757933099266944	0.995467965473795	0.849502767373541	0.562503907290135	0.573461086738747	0	0.99883188575089	0.667850575246795	0.78681107271367	0.479067936586345	0.959943982620249	0.799050334769555	0.789223211544366	0.817390541113826	0.818903758482321	0.826129647222346	0.709402959604086	0.76717014893953	0.829490096502928	0.654388833170758	0.673310420785838	0.658818496057805	0.677259709591519	0.960984816522214	0.982906522501378	0.958036944093285	0.948616069337789	0.986877709300537	0.946002365396319	0.93401615461357	0.934100727939871	0.999943444245452	0.999849196026315	0.999830342331473	0.99966071344423	0.877991483971739	0.946869492825034	0.896024347190517	0.922126650863529	0.943155238212483	0.941202850965004	0.941242733454477	0.933454094765945	0.959488347643245	0.944813719299412	0.935176719109626	0.926326415596802	0.728649707273371	0.874867461108737	0.840539597250067	0.881755426440689
Toti_Illumina_V1_V3_EMU_EMUdb_Q_4	0.997047363198528	0.995696919711694	0.996596959218398	0.996801734652392	0.997384937238494	0.996379762874468	0.997684104364716	0.99661143497114	0.996319647651513	0.996012811294856	0.99737998647735	0.997751790408848	0.99951486563644	0.994746148017176	0.999471667134038	0.966207203201423	0.999698123722831	0.999487597898363	0.81437125748503	0.999801249680853	0.999594924278459	0.999630421879025	0.99883188575089	0	0.997130752504988	0.996270939548434	0.999150903960706	0.982136211388165	0.99770650825281	0.996674533361939	0.996025799726367	0.996682709302009	0.997599417563606	0.997864131183685	0.997303644428981	0.996430974460989	0.996763917682156	0.997136337196295	0.996895690345112	0.997594165852192	0.999747196514683	0.999961603329759	0.999849049578408	0.999784133448702	0.994195132842152	0.999843110593957	0.999717135239999	0.999678558197311	0.942857142857143	0.743589743589744	0.894736842105263	0.811764705882353	0.999878218015288	0.999910446618602	0.999880512677701	0.999888390781078	0.99590780023384	0.994694960212202	0.993717545996538	0.997550580512419	0.988177339901478	0.9931640625	0.995203376822717	0.998196540965572	0.996945037001922	0.994498477257098	0.993481929814351	0.993918662105663
Toti_Illumina_V1_V3_EMU_EMUdb_Z_1	0.463191757191477	0.436570670499143	0.421664709880739	0.468588703731013	0.461804902340508	0.391734515098423	0.379310344827586	0.448650693568726	0.256202818643238	0.315324675324675	0.246598769130222	0.264392966115304	0.750694524458783	0.546085387104805	0.725987319900597	0.909686256045884	0.838494518192361	0.709058836154857	0.988351074512954	0.880672350708024	0.827629596427086	0.835504841388205	0.667850575246795	0.997130752504988	0	0.283571482957285	0.581791771476002	0.80574110850334	0.545863152829397	0.519280865896166	0.540964416361822	0.551357471632166	0.55768221788495	0.456077555518711	0.504095506549494	0.547800661072972	0.36690031059966	0.431477432015699	0.402333450005834	0.418556321085984	0.912037661271992	0.976013866086515	0.924597350614696	0.900019321225365	0.825394231554866	0.917481624074717	0.879438797716275	0.861390324438192	0.99986531079534	0.999551116597464	0.999595986802235	0.999192136798169	0.926251305648872	0.945292437475772	0.927733487087939	0.928365561953348	0.614497625137011	0.589748448529063	0.597043744590186	0.588877296226393	0.720402304313934	0.59947630625882	0.576027554535017	0.584452494846186	0.254099553658063	0.466275931209995	0.503211157963023	0.483607339332846
Toti_Illumina_V1_V3_EMU_EMUdb_Z_2	0.487299695404582	0.458068881085086	0.445355307310028	0.477618659088991	0.47511832065835	0.447533339273516	0.455171313287893	0.446634016286551	0.360617760617761	0.289354674404606	0.367165936775476	0.338235623307143	0.778281561302365	0.518801170673878	0.773001056207359	0.885126234906696	0.854299734742304	0.765472493730418	0.984822592324403	0.904567631102549	0.881646188370698	0.893176272182545	0.78681107271367	0.996270939548434	0.283571482957285	0	0.657193197896367	0.757614052824466	0.619248154717629	0.604499223548175	0.599839726301839	0.607597790553489	0.598268479744036	0.614838422929743	0.602514374087978	0.592739930382894	0.535507492033358	0.472828911508575	0.517819261773441	0.508392928657246	0.9042698695929	0.981014489175689	0.929004744595093	0.902360656848955	0.777812257564003	0.927652582218379	0.876580966882043	0.858739505640601	0.999824873763171	0.999416382152966	0.999474713280999	0.998949702415684	0.942959167772072	0.957675284034845	0.944400806748026	0.944071009608147	0.615886066151809	0.58741351030335	0.603454508937538	0.599210845541677	0.665051641417126	0.598161848043357	0.569832300732208	0.563342257920571	0.463983814195837	0.346752461090029	0.437186125277378	0.381843065693431
Toti_Illumina_V1_V3_EMU_EMUdb_Z_3	0.671232030634776	0.715786505360589	0.67006673424565	0.682258446791141	0.653008679560289	0.677493189767727	0.611530508975222	0.680414072942016	0.696613456981823	0.725660245794474	0.623850462810412	0.576043243243243	0.644364833692453	0.773889387318033	0.47664193149837	0.97231009090382	0.643727831942564	0.535193777863021	0.996634138704796	0.670412374838456	0.653341965395178	0.664550882709249	0.479067936586345	0.999150903960706	0.581791771476002	0.657193197896367	0	0.932968726317385	0.645350303641761	0.671435629513608	0.708920443408759	0.68503322845684	0.647599746799417	0.59198392615128	0.639702851858181	0.698962880637767	0.65207454655004	0.632545480300302	0.640345411759859	0.592712951196562	0.826603170253343	0.949336854733987	0.855491896579189	0.816722130605232	0.943969158267121	0.834134489671402	0.777720412819798	0.765225952090696	0.999960794563513	0.999856254247034	0.999882388301556	0.999764790434811	0.82893535852211	0.877530129375352	0.834356369206634	0.83843015918251	0.767994212007823	0.785915492957746	0.82046521009201	0.715370802286941	0.905928363026879	0.838535378288884	0.77309599696234	0.670567462659355	0.670191315642005	0.791689744299825	0.823065123741574	0.804722645241471
Toti_Illumina_V1_V3_EMU_EMUdb_Z_4	0.815760647780236	0.761704953663175	0.794999760065262	0.801495194019224	0.828860898138007	0.78221793836455	0.848867869962404	0.78778423982228	0.776185886582094	0.75534349015012	0.83065743418049	0.850848580180478	0.961538320760449	0.656401038546036	0.957850670720303	0.656295900654293	0.975649261264568	0.959412543879636	0.912091855041263	0.983901766498263	0.975379411364975	0.977875520137747	0.959943982620249	0.982136211388165	0.80574110850334	0.757614052824466	0.932968726317385	0	0.860697539103946	0.827266741911211	0.798208024931827	0.824499607301806	0.854087511817485	0.872219413549039	0.841375810103849	0.801638637343683	0.84645264990847	0.841283191157035	0.840208292987326	0.850797344466498	0.980959207529635	0.996886131369607	0.987963054374952	0.983052327498178	0.558184998456631	0.987526457259353	0.977930989519665	0.974796957586696	0.998870056497175	0.997743512598721	0.996613995485327	0.993239436619718	0.990494922580714	0.993002318890214	0.990652028222246	0.991112715425483	0.743182129642319	0.69431299294313	0.664379288833437	0.820431554725828	0.560329341317365	0.611565181855333	0.691965654707145	0.861820099194253	0.83184837194233	0.682943979998437	0.688534094456585	0.654224965126601
Toti_Illumina_V3_V4_EMU_EMUdb_I_1	0.352673793958402	0.493372206505491	0.406355449283783	0.390006114168195	0.380401827222379	0.436820675815189	0.342907798091986	0.428467394149039	0.564593023930216	0.593918095101485	0.56361318085827	0.552483481957215	0.727910736480109	0.573673735502025	0.680218777267758	0.925617892205609	0.796671490593343	0.714754194551565	0.99086039629921	0.86019879883532	0.886125222669394	0.899518311946644	0.799050334769555	0.99770650825281	0.545863152829397	0.619248154717629	0.645350303641761	0.860697539103946	0	0.200867755788728	0.27046968647771	0.183098277992364	0.126134711833733	0.154595197811296	0.142738874081254	0.244271746730397	0.422182391431101	0.408314409050922	0.394652837432259	0.348452909734247	0.859062373871834	0.971475595210191	0.897351840693	0.865268433507018	0.876257842506821	0.893364957881481	0.834067686170491	0.814645036605451	0.999887069452287	0.999585983665174	0.999661246612466	0.999322607959356	0.91683725810321	0.939407766105658	0.91562915109362	0.92021023895625	0.491377519218782	0.585203726880823	0.628511921233924	0.386553905800652	0.784373978424322	0.676123212060063	0.572387292309358	0.460339695324812	0.574145071459173	0.636546895856602	0.630625115669889	0.643969388754425
Toti_Illumina_V3_V4_EMU_EMUdb_I_2	0.392810265951346	0.396964991313172	0.371371888248723	0.389809450498994	0.432913465475302	0.339753346325088	0.42924242257186	0.371910471400586	0.516805826209408	0.544810485299327	0.542624464382945	0.545656436533816	0.803199386472907	0.465521782647632	0.760256487212714	0.898941704946324	0.854410274608054	0.792024369028505	0.98719590268886	0.899615329530511	0.894545464562461	0.902865200168392	0.789223211544366	0.996674533361939	0.519280865896166	0.604499223548175	0.671435629513608	0.827266741911211	0.200867755788728	0	0.11192006130991	0.0791954660426614	0.238078999715828	0.223673983825228	0.125351807750595	0.129876501675148	0.329039995828336	0.373967648927332	0.332618929159172	0.337391265853605	0.903483767102813	0.980452342743306	0.928954702283453	0.905617204533153	0.835563135013091	0.925007231703789	0.879519273491769	0.870100185528757	0.999838813668601	0.99940911044263	0.999516518936342	0.999033271570128	0.938631774539094	0.956511556101654	0.938773174958904	0.942797756788878	0.443389741743314	0.473966145275337	0.531818095653328	0.489638368812516	0.717630428060255	0.589085259273645	0.475914623633668	0.553383799660918	0.5169384359401	0.598588120740019	0.571857113937096	0.578413201130086
Toti_Illumina_V3_V4_EMU_EMUdb_I_3	0.40005286368126	0.369044156644027	0.370377003671532	0.392075186409523	0.457228064668027	0.363563591844422	0.478782978824592	0.375716885619466	0.523237015993596	0.557143324286322	0.586478714116982	0.580583067931264	0.828768201627302	0.402291546694732	0.795937401715705	0.878158047115473	0.875595181308055	0.820614835843262	0.984335555699398	0.915703037021782	0.912554814563349	0.919515742995089	0.817390541113826	0.996025799726367	0.540964416361822	0.599839726301839	0.708920443408759	0.798208024931827	0.27046968647771	0.11192006130991	0	0.112279294931765	0.27532100509922	0.312209433536448	0.208694743442366	0.113719554573957	0.369519952080778	0.421647046318195	0.375349944983774	0.392035144685321	0.917148449947649	0.983766578417439	0.939464124129193	0.917467939153877	0.807664868875382	0.937422840864233	0.894875713233435	0.886460795654579	0.999804139191748	0.999347301090007	0.999412532637076	0.998825410290711	0.949392482863373	0.963858443923282	0.949581169132039	0.952070280281874	0.431868212503669	0.407657748816125	0.464939453675021	0.519624597282533	0.672060800330886	0.530690423162584	0.420368785497549	0.583202539151059	0.541139563726563	0.591807077491065	0.538902967725721	0.56705661378902
