run_accession	study_accession	sample_accession	secondary_sample_accession	experiment_accession	tax_id	scientific_name	instrument_platform	read_count	experiment_title	fastq_ftp	submitted_ftp	sra_ftp	sample_alias	sample_title	bam_ftp
ERR14365448	PRJEB85714	SAMEA117686893	ERS23237318	ERX13766853	9606	Homo sapiens	OXFORD_NANOPORE	415725	MinION sequencing: Raw reads: HoSa_PRMT_HM1_human_MONT_20240807_bc28	ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/048/ERR14365448/ERR14365448.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR143/ERR14365448/PRMT_HM1_human_MONT_20240807_bc28_pass.fastq.gz		HoSa_PRMT_HM1_human_MONT_20240807_bc28	PRMT_HM1_human_MONT_20240807_bc28	ftp.sra.ebi.ac.uk/vol1/err/ERR143/048/ERR14365448/ERR14365448.bam
ERR14365451	PRJEB85714	SAMEA117686890	ERS23237315	ERX13766856	9606	Homo sapiens	OXFORD_NANOPORE	868183	MinION sequencing: Raw reads: HoSa_PRMT_HO1_human_ONT_20240807_bc13	ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/051/ERR14365451/ERR14365451.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR143/ERR14365451/PRMT_HO1_human_ONT_20240807_bc13_pass.fastq.gz		HoSa_PRMT_HO1_human_ONT_20240807_bc13	PRMT_HO1_human_ONT_20240807_bc13	ftp.sra.ebi.ac.uk/vol1/err/ERR143/051/ERR14365451/ERR14365451.bam
ERR14365453	PRJEB85714	SAMEA117686892	ERS23237317	ERX13766858	9606	Homo sapiens	OXFORD_NANOPORE	472784	MinION sequencing: Raw reads: HoSa_PRMT_HO3_human_ONT_20240807_bc15	ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/053/ERR14365453/ERR14365453.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR143/ERR14365453/PRMT_HO3_human_ONT_20240807_bc15_pass.fastq.gz		HoSa_PRMT_HO3_human_ONT_20240807_bc15	PRMT_HO3_human_ONT_20240807_bc15	ftp.sra.ebi.ac.uk/vol1/err/ERR143/053/ERR14365453/ERR14365453.bam
ERR14365450	PRJEB85714	SAMEA117686895	ERS23237320	ERX13766855	9606	Homo sapiens	OXFORD_NANOPORE	265339	MinION sequencing: Raw reads: HoSa_PRMT_HM3_human_MONT_20240807_bc30	ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/050/ERR14365450/ERR14365450.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR143/ERR14365450/PRMT_HM3_human_MONT_20240807_bc30_pass.fastq.gz		HoSa_PRMT_HM3_human_MONT_20240807_bc30	PRMT_HM3_human_MONT_20240807_bc30	ftp.sra.ebi.ac.uk/vol1/err/ERR143/050/ERR14365450/ERR14365450.bam
ERR14365449	PRJEB85714	SAMEA117686894	ERS23237319	ERX13766854	9606	Homo sapiens	OXFORD_NANOPORE	285588	MinION sequencing: Raw reads: HoSa_PRMT_HM2_human_MONT_20240807_bc29	ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/049/ERR14365449/ERR14365449.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR143/ERR14365449/PRMT_HM2_human_MONT_20240807_bc29_pass.fastq.gz		HoSa_PRMT_HM2_human_MONT_20240807_bc29	PRMT_HM2_human_MONT_20240807_bc29	ftp.sra.ebi.ac.uk/vol1/err/ERR143/049/ERR14365449/ERR14365449.bam
ERR14365470	PRJEB85714	SAMEA117686897	ERS23237322	ERX13766875	9606	Homo sapiens	OXFORD_NANOPORE	171610	MinION sequencing: Raw reads: HoSa_PRMT_HP2_human_PB_20240807_bc44	ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/070/ERR14365470/ERR14365470.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR143/ERR14365470/PRMT_HP2_human_PB_20240807_bc44_pass.fastq.gz		HoSa_PRMT_HP2_human_PB_20240807_bc44	PRMT_HP2_human_PB_20240807_bc44	ftp.sra.ebi.ac.uk/vol1/err/ERR143/070/ERR14365470/ERR14365470.bam
ERR14365508	PRJEB85714	SAMEA117686898	ERS23237323	ERX13766913	9606	Homo sapiens	OXFORD_NANOPORE	439960	MinION sequencing: Raw reads: HoSa_PRMT_HP3_human_PB_20240807_bc45	ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/008/ERR14365508/ERR14365508.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR143/ERR14365508/PRMT_HP3_human_PB_20240807_bc45_pass.fastq.gz		HoSa_PRMT_HP3_human_PB_20240807_bc45	PRMT_HP3_human_PB_20240807_bc45	ftp.sra.ebi.ac.uk/vol1/err/ERR143/008/ERR14365508/ERR14365508.bam
ERR14365452	PRJEB85714	SAMEA117686891	ERS23237316	ERX13766857	9606	Homo sapiens	OXFORD_NANOPORE	329316	MinION sequencing: Raw reads: HoSa_PRMT_HO2_human_ONT_20240807_bc14	ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/052/ERR14365452/ERR14365452.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR143/ERR14365452/PRMT_HO2_human_ONT_20240807_bc14_pass.fastq.gz		HoSa_PRMT_HO2_human_ONT_20240807_bc14	PRMT_HO2_human_ONT_20240807_bc14	ftp.sra.ebi.ac.uk/vol1/err/ERR143/052/ERR14365452/ERR14365452.bam
ERR14365459	PRJEB85714	SAMEA117686896	ERS23237321	ERX13766864	9606	Homo sapiens	OXFORD_NANOPORE	287609	MinION sequencing: Raw reads: HoSa_PRMT_HP1_human_PB_20240807_bc43	ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/059/ERR14365459/ERR14365459.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR143/ERR14365459/PRMT_HP1_human_PB_20240807_bc43_pass.fastq.gz		HoSa_PRMT_HP1_human_PB_20240807_bc43	PRMT_HP1_human_PB_20240807_bc43	ftp.sra.ebi.ac.uk/vol1/err/ERR143/059/ERR14365459/ERR14365459.bam
